prioridad,id,probabilidad_churn,churn_real,contactar,fraccion_clientes,recall_acumulado
5576,25311,0.053657983587050054,0,False,0.3982857142857143,0.8976157082748948
5577,551,0.0536318636191129,0,False,0.39835714285714285,0.8976157082748948
5578,59829,0.053611362835400814,0,False,0.3984285714285714,0.8976157082748948
5579,35899,0.05360878359848627,0,False,0.3985,0.8976157082748948
5580,6235,0.053606547465052445,0,False,0.3985714285714286,0.8976157082748948
5581,11976,0.05357775336825755,0,False,0.39864285714285713,0.8976157082748948
5582,44053,0.05356507164482253,0,False,0.3987142857142857,0.8976157082748948
5583,15457,0.05353424944678534,0,False,0.3987857142857143,0.8976157082748948
5584,23481,0.053523016039874784,0,False,0.39885714285714285,0.8976157082748948
5585,32635,0.05352279164954951,0,False,0.3989285714285714,0.8976157082748948
5586,15863,0.053520351216228855,0,False,0.399,0.8976157082748948
5587,26246,0.05349774964006651,0,False,0.3990714285714286,0.8976157082748948
5588,65394,0.05346039856585116,0,False,0.39914285714285713,0.8976157082748948
5589,58002,0.05345860486238133,0,False,0.3992142857142857,0.8976157082748948
5590,27166,0.053439025130466764,0,False,0.3992857142857143,0.8976157082748948
5591,31294,0.05340232424594967,0,False,0.39935714285714285,0.8976157082748948
5592,29046,0.05338221175896172,0,False,0.3994285714285714,0.8976157082748948
5593,69629,0.05337097410431412,0,False,0.3995,0.8976157082748948
5594,7724,0.05336743677055443,0,False,0.3995714285714286,0.8976157082748948
5595,568,0.05336487077624842,0,False,0.39964285714285713,0.8976157082748948
5596,69667,0.053337597578429825,0,False,0.3997142857142857,0.8976157082748948
5597,52597,0.05333261022379239,0,False,0.3997857142857143,0.8976157082748948
5598,19672,0.05331663262790203,0,False,0.39985714285714286,0.8976157082748948
5599,10163,0.05331132832322401,0,False,0.3999285714285714,0.8976157082748948
5600,26324,0.05328246533749629,0,False,0.4,0.8976157082748948
5601,61375,0.053273400216676634,0,False,0.4000714285714286,0.8976157082748948
5602,34676,0.05327150347345935,0,False,0.40014285714285713,0.8976157082748948
5603,1033,0.05326570660633383,0,False,0.4002142857142857,0.8976157082748948
5604,12020,0.05326031046871617,0,False,0.4002857142857143,0.8976157082748948
5605,13008,0.05323813988884835,0,False,0.40035714285714286,0.8976157082748948
5606,57728,0.05320836719423481,0,False,0.4004285714285714,0.8976157082748948
5607,5511,0.053186691744263166,0,False,0.4005,0.8976157082748948
5608,58810,0.0531487502121104,0,False,0.4005714285714286,0.8976157082748948
5609,47320,0.05313518587108351,0,False,0.40064285714285713,0.8976157082748948
5610,28474,0.05313103503818692,0,False,0.4007142857142857,0.8976157082748948
5611,4031,0.05311566398298357,0,False,0.4007857142857143,0.8976157082748948
5612,26445,0.05311163877279409,0,False,0.40085714285714286,0.8976157082748948
5613,5650,0.05310967974694615,0,False,0.4009285714285714,0.8976157082748948
5614,39825,0.05310424202799712,0,False,0.401,0.8976157082748948
5615,7954,0.05308947527217753,0,False,0.4010714285714286,0.8976157082748948
5616,4425,0.05307503956078486,0,False,0.40114285714285713,0.8976157082748948
5617,7766,0.05306317232120023,0,False,0.4012142857142857,0.8976157082748948
5618,48206,0.05305486428115463,0,False,0.4012857142857143,0.8976157082748948
5619,48977,0.05304839646275524,0,False,0.40135714285714286,0.8976157082748948
5620,66853,0.05303442794311775,0,False,0.4014285714285714,0.8976157082748948
5621,15841,0.053008037734652264,0,False,0.4015,0.8976157082748948
5622,63471,0.05299197426806312,0,False,0.4015714285714286,0.8976157082748948
5623,53878,0.05299017893852854,0,False,0.40164285714285713,0.8976157082748948
5624,39382,0.052981506049042656,0,False,0.4017142857142857,0.8976157082748948
5625,29591,0.05298129684452173,0,False,0.4017857142857143,0.8976157082748948
5626,11613,0.05297731804694057,0,False,0.40185714285714286,0.8976157082748948
5627,13946,0.052966157491107155,0,False,0.4019285714285714,0.8976157082748948
5628,20909,0.052954686601099824,1,False,0.402,0.8983169705469846
5629,66063,0.052949229341634964,0,False,0.4020714285714286,0.8983169705469846
5630,4165,0.052942241839750284,0,False,0.40214285714285714,0.8983169705469846
5631,5909,0.05293264574996032,0,False,0.4022142857142857,0.8983169705469846
5632,29044,0.052929056360805214,0,False,0.4022857142857143,0.8983169705469846
5633,44786,0.05290953279338165,0,False,0.40235714285714286,0.8983169705469846
5634,51817,0.052900899715597756,0,False,0.4024285714285714,0.8983169705469846
5635,26729,0.05289931886809308,0,False,0.4025,0.8983169705469846
5636,28447,0.05289590140440727,0,False,0.4025714285714286,0.8983169705469846
5637,11065,0.0528926674442482,0,False,0.40264285714285714,0.8983169705469846
5638,8474,0.05287597448449394,0,False,0.4027142857142857,0.8983169705469846
5639,60745,0.052867459106252845,0,False,0.4027857142857143,0.8983169705469846
5640,43236,0.05283708721002428,0,False,0.40285714285714286,0.8983169705469846
5641,12995,0.05280874730581727,0,False,0.4029285714285714,0.8983169705469846
5642,31177,0.05272987366640122,0,False,0.403,0.8983169705469846
5643,48330,0.05272222192744361,0,False,0.4030714285714286,0.8983169705469846
5644,37683,0.05267944136154327,0,False,0.40314285714285714,0.8983169705469846
5645,43390,0.05266100532487447,0,False,0.4032142857142857,0.8983169705469846
5646,60927,0.05264984488688445,0,False,0.4032857142857143,0.8983169705469846
5647,49984,0.052630734591074695,0,False,0.40335714285714286,0.8983169705469846
5648,65570,0.052615153619176944,0,False,0.4034285714285714,0.8983169705469846
5649,5291,0.052552928099279084,0,False,0.4035,0.8983169705469846
5650,22853,0.05253307056048407,0,False,0.4035714285714286,0.8983169705469846
5651,44186,0.052532743703336444,0,False,0.40364285714285714,0.8983169705469846
5652,39826,0.05252984610457966,0,False,0.4037142857142857,0.8983169705469846
5653,8636,0.052522298717133604,0,False,0.4037857142857143,0.8983169705469846
5654,18125,0.052507844403746805,0,False,0.40385714285714286,0.8983169705469846
5655,20408,0.05249620345991285,0,False,0.4039285714285714,0.8983169705469846
5656,33056,0.052492412920660765,0,False,0.404,0.8983169705469846
5657,12860,0.05249155740928707,0,False,0.4040714285714286,0.8983169705469846
5658,55321,0.052479435911779615,0,False,0.40414285714285714,0.8983169705469846
5659,26304,0.0524787539183268,0,False,0.4042142857142857,0.8983169705469846
5660,37572,0.05246509693697581,0,False,0.4042857142857143,0.8983169705469846
5661,25221,0.05245010100528112,0,False,0.40435714285714286,0.8983169705469846
5662,2364,0.05243042566187068,0,False,0.4044285714285714,0.8983169705469846
5663,40245,0.05242589975088223,0,False,0.4045,0.8983169705469846
5664,15105,0.05242121429823764,0,False,0.4045714285714286,0.8983169705469846
5665,12634,0.05240563248045006,0,False,0.40464285714285714,0.8983169705469846
5666,39474,0.05239609967725794,0,False,0.4047142857142857,0.8983169705469846
5667,16047,0.05235662638646857,0,False,0.4047857142857143,0.8983169705469846
5668,14687,0.05229250417153514,0,False,0.40485714285714286,0.8983169705469846
5669,59300,0.05227699203418869,0,False,0.4049285714285714,0.8983169705469846
5670,36801,0.05226754201038363,0,False,0.405,0.8983169705469846
5671,6147,0.052255467763605325,0,False,0.4050714285714286,0.8983169705469846
5672,49599,0.052231555950212956,0,False,0.40514285714285714,0.8983169705469846
5673,53443,0.05222071319538304,0,False,0.4052142857142857,0.8983169705469846
5674,20572,0.05221379257170046,0,False,0.4052857142857143,0.8983169705469846
5675,37963,0.052180150172161925,0,False,0.40535714285714286,0.8983169705469846
5676,19033,0.05217621172218667,0,False,0.4054285714285714,0.8983169705469846
5677,19861,0.0521662303535307,0,False,0.4055,0.8983169705469846
5678,52898,0.05215783127749894,1,False,0.4055714285714286,0.8990182328190743
5679,47609,0.052139893828021415,1,False,0.40564285714285714,0.8997194950911641
5680,26089,0.05212259812800519,0,False,0.4057142857142857,0.8997194950911641
5681,13869,0.05208707528623915,0,False,0.4057857142857143,0.8997194950911641
5682,41743,0.052083353965200134,0,False,0.40585714285714286,0.8997194950911641
5683,63380,0.05208236163774742,0,False,0.4059285714285714,0.8997194950911641
5684,61249,0.05207278988505879,0,False,0.406,0.8997194950911641
5685,40526,0.05205044377388753,0,False,0.4060714285714286,0.8997194950911641
5686,19635,0.05204056164785353,0,False,0.40614285714285714,0.8997194950911641
5687,34870,0.052034728610586105,0,False,0.4062142857142857,0.8997194950911641
5688,63346,0.05203454834322859,0,False,0.4062857142857143,0.8997194950911641
5689,49370,0.052028586037306555,0,False,0.40635714285714286,0.8997194950911641
5690,61450,0.05202210538455698,0,False,0.4064285714285714,0.8997194950911641
5691,62135,0.05201807719041014,0,False,0.4065,0.8997194950911641
5692,43572,0.051975206058615005,0,False,0.4065714285714286,0.8997194950911641
5693,3510,0.05191375930384143,0,False,0.40664285714285714,0.8997194950911641
5694,37065,0.05190439130013607,0,False,0.4067142857142857,0.8997194950911641
5695,31871,0.05189028876055557,0,False,0.4067857142857143,0.8997194950911641
5696,42162,0.051884855035255854,0,False,0.40685714285714286,0.8997194950911641
5697,10743,0.05188246296117113,0,False,0.4069285714285714,0.8997194950911641
5698,26948,0.051870285697924776,1,False,0.407,0.9004207573632539
5699,31191,0.05183367382447453,0,False,0.4070714285714286,0.9004207573632539
5700,8974,0.051828249266559365,0,False,0.40714285714285714,0.9004207573632539
5701,51902,0.05180594267192277,0,False,0.4072142857142857,0.9004207573632539
5702,56305,0.05177626221359627,0,False,0.4072857142857143,0.9004207573632539
5703,60256,0.05176729591142607,0,False,0.40735714285714286,0.9004207573632539
5704,45906,0.051760716283324515,0,False,0.4074285714285714,0.9004207573632539
5705,62318,0.05174868967114126,0,False,0.4075,0.9004207573632539
5706,52064,0.05174227897433364,0,False,0.4075714285714286,0.9004207573632539
5707,43798,0.05172794289513892,0,False,0.40764285714285714,0.9004207573632539
5708,33276,0.05171912704463954,0,False,0.4077142857142857,0.9004207573632539
5709,12762,0.0517004480707981,0,False,0.4077857142857143,0.9004207573632539
5710,55734,0.05169490108703256,0,False,0.40785714285714286,0.9004207573632539
5711,15750,0.05169233542888358,0,False,0.4079285714285714,0.9004207573632539
5712,13821,0.05168449158071278,0,False,0.408,0.9004207573632539
5713,1721,0.05167192950221229,0,False,0.4080714285714286,0.9004207573632539
5714,42206,0.05162395887733382,0,False,0.40814285714285714,0.9004207573632539
5715,8868,0.05161425972595178,0,False,0.4082142857142857,0.9004207573632539
5716,48053,0.05157862669073381,0,False,0.4082857142857143,0.9004207573632539
5717,20028,0.05157536243241621,0,False,0.40835714285714286,0.9004207573632539
5718,41074,0.051568250328361744,0,False,0.4084285714285714,0.9004207573632539
5719,29337,0.05156286667346958,0,False,0.4085,0.9004207573632539
5720,9766,0.05151787505118448,0,False,0.4085714285714286,0.9004207573632539
5721,36707,0.051507939880045796,0,False,0.40864285714285714,0.9004207573632539
5722,67327,0.051499026801915974,0,False,0.4087142857142857,0.9004207573632539
5723,64021,0.05149669315460245,1,False,0.4087857142857143,0.9011220196353437
5724,5343,0.05148548212940713,0,False,0.40885714285714286,0.9011220196353437
5725,36834,0.05148229949688208,0,False,0.4089285714285714,0.9011220196353437
5726,7797,0.05146255594192502,0,False,0.409,0.9011220196353437
5727,33811,0.051454990610234064,0,False,0.4090714285714286,0.9011220196353437
5728,60400,0.051453843648778995,0,False,0.40914285714285714,0.9011220196353437
5729,58259,0.051444764706414556,0,False,0.4092142857142857,0.9011220196353437
5730,61449,0.05144403073467934,0,False,0.4092857142857143,0.9011220196353437
5731,60320,0.05144069137032945,0,False,0.40935714285714286,0.9011220196353437
5732,37363,0.05143421960869021,0,False,0.4094285714285714,0.9011220196353437
5733,55308,0.05143103196863158,0,False,0.4095,0.9011220196353437
5734,6022,0.0514309936786301,0,False,0.4095714285714286,0.9011220196353437
5735,27082,0.051385460008643,0,False,0.40964285714285714,0.9011220196353437
5736,27304,0.05138324145219852,0,False,0.4097142857142857,0.9011220196353437
5737,52213,0.0513807562137344,0,False,0.4097857142857143,0.9011220196353437
5738,29359,0.05137084293114292,0,False,0.40985714285714286,0.9011220196353437
5739,44042,0.05136624534069518,0,False,0.4099285714285714,0.9011220196353437
5740,10027,0.051351974064188684,0,False,0.41,0.9011220196353437
5741,48257,0.05134452782703694,0,False,0.4100714285714286,0.9011220196353437
5742,5348,0.05133257528996616,0,False,0.41014285714285714,0.9011220196353437
5743,51551,0.051327223937212806,0,False,0.4102142857142857,0.9011220196353437
5744,20955,0.05130444965048166,0,False,0.4102857142857143,0.9011220196353437
5745,23883,0.05130295284484687,0,False,0.41035714285714286,0.9011220196353437
5746,44855,0.05129670460504408,0,False,0.4104285714285714,0.9011220196353437
5747,69579,0.051292610510945635,0,False,0.4105,0.9011220196353437
5748,61845,0.05129060258540268,0,False,0.4105714285714286,0.9011220196353437
5749,55770,0.05128238310008858,0,False,0.41064285714285714,0.9011220196353437
5750,36261,0.05128037242616536,0,False,0.4107142857142857,0.9011220196353437
5751,56886,0.05127997495411349,0,False,0.4107857142857143,0.9011220196353437
5752,65785,0.05123643028186298,0,False,0.41085714285714287,0.9011220196353437
5753,12269,0.05123548738413463,0,False,0.4109285714285714,0.9011220196353437
5754,61305,0.05123255655810183,0,False,0.411,0.9011220196353437
5755,54727,0.05122182519405887,0,False,0.4110714285714286,0.9011220196353437
5756,56328,0.05121404548674965,0,False,0.41114285714285714,0.9011220196353437
5757,32009,0.05121285949653104,0,False,0.4112142857142857,0.9011220196353437
5758,52650,0.0512024694123201,0,False,0.4112857142857143,0.9011220196353437
5759,54635,0.05115971929793745,0,False,0.41135714285714287,0.9011220196353437
5760,11982,0.051147265015976995,0,False,0.4114285714285714,0.9011220196353437
5761,25877,0.05113381411308346,0,False,0.4115,0.9011220196353437
5762,18756,0.05113151368097736,0,False,0.4115714285714286,0.9011220196353437
5763,11465,0.05112332675651541,0,False,0.41164285714285714,0.9011220196353437
5764,36957,0.051095105521224135,0,False,0.4117142857142857,0.9011220196353437
5765,8201,0.05108832934765536,0,False,0.4117857142857143,0.9011220196353437
5766,16002,0.05106755759518337,0,False,0.41185714285714287,0.9011220196353437
5767,14429,0.05106411165318305,0,False,0.4119285714285714,0.9011220196353437
5768,21617,0.05104349541350802,0,False,0.412,0.9011220196353437
5769,13720,0.05103551786648457,0,False,0.4120714285714286,0.9011220196353437
5770,55411,0.051026253228842716,0,False,0.41214285714285714,0.9011220196353437
5771,55466,0.05100573379903841,0,False,0.4122142857142857,0.9011220196353437
5772,46251,0.05099130821029999,0,False,0.4122857142857143,0.9011220196353437
5773,322,0.05099113074576489,0,False,0.41235714285714287,0.9011220196353437
5774,45762,0.050979765434040154,0,False,0.4124285714285714,0.9011220196353437
5775,39691,0.050971008685351475,0,False,0.4125,0.9011220196353437
5776,20094,0.05096183532732585,0,False,0.4125714285714286,0.9011220196353437
5777,15719,0.05096001067261938,0,False,0.41264285714285714,0.9011220196353437
5778,9526,0.050956019839344856,0,False,0.4127142857142857,0.9011220196353437
5779,65773,0.05094729507913234,0,False,0.4127857142857143,0.9011220196353437
5780,4207,0.05091269168583,0,False,0.41285714285714287,0.9011220196353437
5781,5290,0.05089297284124665,0,False,0.4129285714285714,0.9011220196353437
5782,38392,0.05089294847434484,0,False,0.413,0.9011220196353437
5783,4040,0.05088936845353361,0,False,0.4130714285714286,0.9011220196353437
5784,18090,0.05088654336377787,0,False,0.41314285714285715,0.9011220196353437
5785,3728,0.05086584702674418,0,False,0.4132142857142857,0.9011220196353437
5786,68956,0.050864536976914274,0,False,0.4132857142857143,0.9011220196353437
5787,11768,0.0508582780731243,0,False,0.41335714285714287,0.9011220196353437
5788,42155,0.05085170504605532,0,False,0.4134285714285714,0.9011220196353437
5789,48829,0.050849249006032084,0,False,0.4135,0.9011220196353437
5790,14533,0.050832602282458804,0,False,0.4135714285714286,0.9011220196353437
5791,54889,0.050807815570939996,0,False,0.41364285714285715,0.9011220196353437
5792,56973,0.050790523155990135,0,False,0.4137142857142857,0.9011220196353437
5793,57597,0.05078943732221816,0,False,0.4137857142857143,0.9011220196353437
5794,27440,0.050774054713928526,0,False,0.41385714285714287,0.9011220196353437
5795,12237,0.05076385384540304,0,False,0.4139285714285714,0.9011220196353437
5796,11755,0.050759521294869124,0,False,0.414,0.9011220196353437
5797,53890,0.05073982353049522,0,False,0.4140714285714286,0.9011220196353437
5798,58461,0.05073206893888496,0,False,0.41414285714285715,0.9011220196353437
5799,63259,0.05073036340170726,0,False,0.4142142857142857,0.9011220196353437
5800,18269,0.05072555945650294,0,False,0.4142857142857143,0.9011220196353437
5801,25585,0.050709904158228396,0,False,0.41435714285714287,0.9011220196353437
5802,52447,0.05069202175206254,0,False,0.4144285714285714,0.9011220196353437
5803,38511,0.05068604992710859,0,False,0.4145,0.9011220196353437
5804,30631,0.05067679501685592,0,False,0.4145714285714286,0.9011220196353437
5805,6414,0.05066427874479667,0,False,0.41464285714285715,0.9011220196353437
5806,30971,0.05065644011924509,0,False,0.4147142857142857,0.9011220196353437
5807,4994,0.050636531584046574,0,False,0.4147857142857143,0.9011220196353437
5808,14255,0.050633940718199745,0,False,0.41485714285714287,0.9011220196353437
5809,47383,0.05059536196797775,0,False,0.4149285714285714,0.9011220196353437
5810,29430,0.05057695034776594,0,False,0.415,0.9011220196353437
5811,29668,0.050576807139953536,0,False,0.4150714285714286,0.9011220196353437
5812,2919,0.050558718725305325,0,False,0.41514285714285715,0.9011220196353437
5813,47664,0.050548737650584465,0,False,0.4152142857142857,0.9011220196353437
5814,61901,0.05053317922165675,0,False,0.41528571428571426,0.9011220196353437
5815,63455,0.05052444853986788,0,False,0.41535714285714287,0.9011220196353437
5816,42936,0.05051978040645277,0,False,0.4154285714285714,0.9011220196353437
5817,57927,0.05050975985486813,0,False,0.4155,0.9011220196353437
5818,24772,0.05050761117755263,0,False,0.4155714285714286,0.9011220196353437
5819,12693,0.050505445776771914,0,False,0.41564285714285715,0.9011220196353437
5820,29533,0.050478939297346016,0,False,0.4157142857142857,0.9011220196353437
5821,2027,0.05046785636028457,0,False,0.41578571428571426,0.9011220196353437
5822,12380,0.050465469878173366,0,False,0.41585714285714287,0.9011220196353437
5823,15440,0.050447113525364344,0,False,0.4159285714285714,0.9011220196353437
5824,25987,0.05042320332715928,0,False,0.416,0.9011220196353437
5825,41843,0.050417216821648105,0,False,0.4160714285714286,0.9011220196353437
5826,42141,0.05041505732086125,0,False,0.41614285714285715,0.9011220196353437
5827,30275,0.05039758102916232,0,False,0.4162142857142857,0.9011220196353437
5828,38466,0.050388364114271424,0,False,0.41628571428571426,0.9011220196353437
5829,18936,0.05038809211115706,0,False,0.41635714285714287,0.9011220196353437
5830,66044,0.05038644317219551,0,False,0.4164285714285714,0.9011220196353437
5831,13487,0.05037223673583398,0,False,0.4165,0.9011220196353437
5832,45869,0.0503558329312452,0,False,0.4165714285714286,0.9011220196353437
5833,40164,0.050352368099870294,0,False,0.41664285714285715,0.9011220196353437
5834,28584,0.050342339195975354,0,False,0.4167142857142857,0.9011220196353437
5835,57110,0.05032600792001134,0,False,0.41678571428571426,0.9011220196353437
5836,64097,0.05032311148603403,1,False,0.41685714285714287,0.9018232819074333
5837,45045,0.0503196554229041,0,False,0.4169285714285714,0.9018232819074333
5838,67670,0.05031121559226917,0,False,0.417,0.9018232819074333
5839,8905,0.05027400083267335,0,False,0.4170714285714286,0.9018232819074333
5840,15733,0.0502691395166644,0,False,0.41714285714285715,0.9018232819074333
5841,14084,0.05023035747398542,0,False,0.4172142857142857,0.9018232819074333
5842,64231,0.05022292408096834,0,False,0.41728571428571426,0.9018232819074333
5843,993,0.05021943757053993,0,False,0.41735714285714287,0.9018232819074333
5844,1001,0.05020458214816042,0,False,0.4174285714285714,0.9018232819074333
5845,29501,0.050188204209272676,0,False,0.4175,0.9018232819074333
5846,62959,0.05017534029579754,0,False,0.4175714285714286,0.9018232819074333
5847,67183,0.050156782236507935,0,False,0.41764285714285715,0.9018232819074333
5848,1856,0.050123891716756706,0,False,0.4177142857142857,0.9018232819074333
5849,5390,0.05010182804468168,0,False,0.41778571428571426,0.9018232819074333
5850,63847,0.05009950590350651,0,False,0.41785714285714287,0.9018232819074333
5851,15818,0.05009077921503876,0,False,0.4179285714285714,0.9018232819074333
5852,25523,0.050087342162827675,0,False,0.418,0.9018232819074333
5853,27108,0.050078926974454575,0,False,0.4180714285714286,0.9018232819074333
5854,527,0.05005615253147478,0,False,0.41814285714285715,0.9018232819074333
5855,12472,0.05004034520135088,0,False,0.4182142857142857,0.9018232819074333
5856,39774,0.050033169795388875,0,False,0.41828571428571426,0.9018232819074333
5857,3837,0.05000950846724526,0,False,0.41835714285714287,0.9018232819074333
5858,12922,0.04998770613685976,0,False,0.4184285714285714,0.9018232819074333
5859,17017,0.04996538062319242,0,False,0.4185,0.9018232819074333
5860,5399,0.049958441726712474,0,False,0.4185714285714286,0.9018232819074333
5861,32880,0.04994196693223618,0,False,0.41864285714285715,0.9018232819074333
5862,14764,0.049927396715929086,0,False,0.4187142857142857,0.9018232819074333
5863,56230,0.04992624042107664,0,False,0.41878571428571426,0.9018232819074333
5864,45194,0.04991124821276915,0,False,0.4188571428571429,0.9018232819074333
5865,55023,0.04990591793195933,0,False,0.41892857142857143,0.9018232819074333
5866,29452,0.04989632827368224,0,False,0.419,0.9018232819074333
5867,23785,0.04987328064283539,0,False,0.4190714285714286,0.9018232819074333
5868,2846,0.04987075102373242,0,False,0.41914285714285715,0.9018232819074333
5869,49759,0.04986135983340144,0,False,0.4192142857142857,0.9018232819074333
5870,17178,0.04986109090555559,0,False,0.41928571428571426,0.9018232819074333
5871,22801,0.04985370776600139,0,False,0.4193571428571429,0.9018232819074333
5872,24149,0.049843004067437024,0,False,0.41942857142857143,0.9018232819074333
5873,48233,0.04983940312812554,0,False,0.4195,0.9018232819074333
5874,21000,0.049824696773739824,0,False,0.4195714285714286,0.9018232819074333
5875,586,0.04980596233510737,0,False,0.41964285714285715,0.9018232819074333
5876,30450,0.049788121947591996,0,False,0.4197142857142857,0.9018232819074333
5877,32504,0.049779544445697946,0,False,0.41978571428571426,0.9018232819074333
5878,12030,0.049753990296943156,0,False,0.4198571428571429,0.9018232819074333
5879,6931,0.04975183461407946,0,False,0.41992857142857143,0.9018232819074333
5880,67427,0.04975025075745131,0,False,0.42,0.9018232819074333
5881,4583,0.04974741871649122,0,False,0.4200714285714286,0.9018232819074333
5882,47720,0.04971725814030918,0,False,0.42014285714285715,0.9018232819074333
5883,18581,0.04968248081640853,0,False,0.4202142857142857,0.9018232819074333
5884,54290,0.0496771255295972,0,False,0.42028571428571426,0.9018232819074333
5885,63137,0.04964042942246193,0,False,0.4203571428571429,0.9018232819074333
5886,51968,0.04960919349456863,0,False,0.42042857142857143,0.9018232819074333
5887,23724,0.04960117973234076,0,False,0.4205,0.9018232819074333
5888,41133,0.04958649870781754,0,False,0.4205714285714286,0.9018232819074333
5889,5895,0.04954471058419507,0,False,0.42064285714285715,0.9018232819074333
5890,13108,0.04949535833722166,0,False,0.4207142857142857,0.9018232819074333
5891,12199,0.049492721302112144,0,False,0.42078571428571426,0.9018232819074333
5892,938,0.04948148121945441,0,False,0.4208571428571429,0.9018232819074333
5893,33775,0.04948019790377384,0,False,0.42092857142857143,0.9018232819074333
5894,67184,0.04947925585288825,0,False,0.421,0.9018232819074333
5895,41803,0.04944980449865115,0,False,0.4210714285714286,0.9018232819074333
5896,42116,0.04944906327828781,0,False,0.42114285714285715,0.9018232819074333
5897,56945,0.04944836997098445,0,False,0.4212142857142857,0.9018232819074333
5898,22077,0.04944585594243936,0,False,0.42128571428571426,0.9018232819074333
5899,13105,0.04944051691670974,0,False,0.4213571428571429,0.9018232819074333
5900,31355,0.049411810480269616,0,False,0.42142857142857143,0.9018232819074333
5901,40684,0.049397328229479856,0,False,0.4215,0.9018232819074333
5902,21521,0.04938973722513986,0,False,0.4215714285714286,0.9018232819074333
5903,68504,0.04937234018918705,0,False,0.42164285714285715,0.9018232819074333
5904,2134,0.04936654961633141,0,False,0.4217142857142857,0.9018232819074333
5905,63454,0.04935924687509251,0,False,0.42178571428571426,0.9018232819074333
5906,65017,0.0493561332999795,0,False,0.4218571428571429,0.9018232819074333
5907,21825,0.0493488757198138,0,False,0.42192857142857143,0.9018232819074333
5908,49713,0.049324348463582704,0,False,0.422,0.9018232819074333
5909,68121,0.04931631515509367,0,False,0.4220714285714286,0.9018232819074333
5910,68214,0.049313643952597554,0,False,0.42214285714285715,0.9018232819074333
5911,23839,0.049310792565643434,0,False,0.4222142857142857,0.9018232819074333
5912,58068,0.049304223714773006,0,False,0.42228571428571426,0.9018232819074333
5913,14905,0.04930232318925743,0,False,0.4223571428571429,0.9018232819074333
5914,47805,0.04928394641713423,1,False,0.42242857142857143,0.9025245441795231
5915,5886,0.04928195251232245,0,False,0.4225,0.9025245441795231
5916,25247,0.04924425417361397,0,False,0.4225714285714286,0.9025245441795231
5917,29721,0.04922178034352028,0,False,0.42264285714285715,0.9025245441795231
5918,43584,0.04919837332557983,0,False,0.4227142857142857,0.9025245441795231
5919,39576,0.049192355194199684,0,False,0.42278571428571426,0.9025245441795231
5920,40285,0.04919209177884716,0,False,0.4228571428571429,0.9025245441795231
5921,12057,0.04918523522393646,0,False,0.42292857142857143,0.9025245441795231
5922,22832,0.04915880031792247,0,False,0.423,0.9025245441795231
5923,48842,0.049154852426494436,0,False,0.4230714285714286,0.9025245441795231
5924,21001,0.04914715413984928,0,False,0.42314285714285715,0.9025245441795231
5925,29401,0.04914654900996916,0,False,0.4232142857142857,0.9025245441795231
5926,309,0.0491457881566279,0,False,0.42328571428571427,0.9025245441795231
5927,27769,0.0491224045212252,0,False,0.4233571428571429,0.9025245441795231
5928,31699,0.04910197587005608,0,False,0.42342857142857143,0.9025245441795231
5929,38060,0.049084217475746664,0,False,0.4235,0.9025245441795231
5930,29237,0.04907839649175992,0,False,0.4235714285714286,0.9025245441795231
5931,29839,0.049050633805285335,0,False,0.42364285714285715,0.9025245441795231
5932,54991,0.04904807294403381,0,False,0.4237142857142857,0.9025245441795231
5933,9666,0.04904781743482287,0,False,0.42378571428571427,0.9025245441795231
5934,21250,0.04903461294901578,0,False,0.4238571428571429,0.9025245441795231
5935,37357,0.04902736479192819,0,False,0.42392857142857143,0.9025245441795231
5936,33544,0.04902664842742874,0,False,0.424,0.9025245441795231
5937,34839,0.0490211739142765,0,False,0.4240714285714286,0.9025245441795231
5938,65625,0.04901965663911597,0,False,0.42414285714285715,0.9025245441795231
5939,67879,0.04899562428212241,0,False,0.4242142857142857,0.9025245441795231
5940,56748,0.04897947621404444,0,False,0.42428571428571427,0.9025245441795231
5941,43657,0.04897510741780976,0,False,0.4243571428571429,0.9025245441795231
5942,22579,0.04896962488680431,0,False,0.42442857142857143,0.9025245441795231
5943,35543,0.04895876760293691,0,False,0.4245,0.9025245441795231
5944,60999,0.048942786063916575,0,False,0.42457142857142854,0.9025245441795231
5945,1672,0.04889472593873692,0,False,0.42464285714285716,0.9025245441795231
5946,56718,0.048894606830708925,0,False,0.4247142857142857,0.9025245441795231
5947,54633,0.048884854923918176,0,False,0.42478571428571427,0.9025245441795231
5948,58890,0.04888106139073412,0,False,0.4248571428571429,0.9025245441795231
5949,12652,0.04887993832034618,0,False,0.42492857142857143,0.9025245441795231
5950,53527,0.04887553640917393,0,False,0.425,0.9025245441795231
5951,44611,0.04886585391669428,0,False,0.42507142857142854,0.9025245441795231
5952,23084,0.048863714089013514,0,False,0.42514285714285716,0.9025245441795231
5953,41019,0.04885063791493161,0,False,0.4252142857142857,0.9025245441795231
5954,42231,0.048849904732877945,0,False,0.42528571428571427,0.9025245441795231
5955,27351,0.04884722323783173,0,False,0.4253571428571429,0.9025245441795231
5956,21980,0.04881687415237903,0,False,0.42542857142857143,0.9025245441795231
5957,43550,0.048797822704040476,0,False,0.4255,0.9025245441795231
5958,58121,0.0487942057572962,0,False,0.42557142857142854,0.9025245441795231
5959,44295,0.04878269158913379,0,False,0.42564285714285716,0.9025245441795231
