timestamp,zona_id,trafico_down_mbps,trafico_up_mbps,latencia_ms,perdida_paquetes_pct
2026-08-28 00:00:00,Z004,1811.76,198.5,13.62,0.124
2026-08-28 01:00:00,Z004,1862.05,257.92,13.79,0.116
2026-08-28 02:00:00,Z004,1903.87,244.3,12.28,0.032
2026-08-28 03:00:00,Z004,1959.64,266.25,16.91,0.035
2026-08-28 04:00:00,Z004,1910.47,199.92,13.11,0.065
2026-08-28 05:00:00,Z004,1901.77,209.27,14.04,0.105
2026-08-28 06:00:00,Z004,1964.51,256.15,14.54,0.076
2026-08-28 07:00:00,Z004,1821.78,233.34,12.74,0.084
2026-08-28 08:00:00,Z004,1779.3,212.41,12.74,0.068
2026-08-28 09:00:00,Z004,1813.57,195.96,13.9,0.007
2026-08-28 10:00:00,Z004,1720.9,227.25,14.18,0.058
2026-08-28 11:00:00,Z004,1962.53,216.69,13.3,0.056
2026-08-28 12:00:00,Z004,2063.57,254.91,14.23,0.094
2026-08-28 13:00:00,Z004,1788.01,198.63,14.55,0.08
2026-08-28 14:00:00,Z004,2263.63,253.46,15.13,0.104
2026-08-28 15:00:00,Z004,2280.48,284.75,13.65,0.021
2026-08-28 16:00:00,Z004,2649.96,335.03,14.7,0.082
2026-08-28 17:00:00,Z004,3236.53,346.34,15.76,0.05
2026-08-28 18:00:00,Z004,3683.02,479.58,13.39,0.102
2026-08-28 19:00:00,Z004,4234.77,515.68,13.98,0.063
2026-08-28 20:00:00,Z004,5233.24,562.07,12.59,0.098
2026-08-28 21:00:00,Z004,4949.07,565.91,16.13,0.125
2026-08-28 22:00:00,Z004,4683.8,443.87,13.05,0.082
2026-08-28 23:00:00,Z004,3998.31,457.74,15.78,0.09
2026-08-29 00:00:00,Z004,1967.11,205.34,14.22,0.072
2026-08-29 01:00:00,Z004,1984.16,259.74,15.08,0.084
2026-08-29 02:00:00,Z004,2008.3,225.57,15.36,0.053
2026-08-29 03:00:00,Z004,1944.75,269.44,13.42,0.04
2026-08-29 04:00:00,Z004,1926.8,271.44,11.28,0.083
2026-08-29 05:00:00,Z004,1907.07,224.05,13.58,0.109
2026-08-29 06:00:00,Z004,1967.84,265.97,15.54,0.081
2026-08-29 07:00:00,Z004,1931.37,242.69,14.68,0.045
2026-08-29 08:00:00,Z004,1984.16,230.55,13.5,0.059
2026-08-29 09:00:00,Z004,1908.69,264.99,13.56,0.114
2026-08-29 10:00:00,Z004,1978.04,203.76,14.23,0.044
2026-08-29 11:00:00,Z004,2028.07,237.05,15.03,0.123
2026-08-29 12:00:00,Z004,1839.71,208.04,12.55,0.145
2026-08-29 13:00:00,Z004,2007.59,201.31,16.69,0.058
2026-08-29 14:00:00,Z004,2004.42,205.7,14.17,0.081
2026-08-29 15:00:00,Z004,2289.71,258.11,14.06,0.12
2026-08-29 16:00:00,Z004,2780.5,310.17,13.73,0.103
2026-08-29 17:00:00,Z004,3502.34,362.25,15.34,0.071
2026-08-29 18:00:00,Z004,3602.0,333.78,15.6,0.124
2026-08-29 19:00:00,Z004,4400.52,514.06,12.18,0.103
2026-08-29 20:00:00,Z004,4983.11,481.95,15.2,0.056
2026-08-29 21:00:00,Z004,5295.6,549.46,15.84,0.11
2026-08-29 22:00:00,Z004,4458.32,601.62,15.63,0.064
2026-08-29 23:00:00,Z004,4571.94,578.68,15.04,0.132
2026-08-30 00:00:00,Z004,1999.9,229.26,14.51,0.067
2026-08-30 01:00:00,Z004,1868.95,258.47,14.64,0.024
2026-08-30 02:00:00,Z004,1902.69,249.95,12.12,0.057
2026-08-30 03:00:00,Z004,2198.19,252.87,15.3,0.125
2026-08-30 04:00:00,Z004,1882.82,233.46,16.47,0.094
2026-08-30 05:00:00,Z004,2172.05,239.9,16.16,0.081
2026-08-30 06:00:00,Z004,1934.16,250.67,13.87,0.077
2026-08-30 07:00:00,Z004,2005.99,186.32,13.04,0.102
2026-08-30 08:00:00,Z004,2050.9,257.1,14.33,0.092
2026-08-30 09:00:00,Z004,2048.64,202.01,13.39,0.078
2026-08-30 10:00:00,Z004,1983.77,175.28,12.49,0.08
2026-08-30 11:00:00,Z004,2064.14,234.72,13.2,0.096
2026-08-30 12:00:00,Z004,1966.08,261.91,13.73,0.047
2026-08-30 13:00:00,Z004,2179.1,301.93,12.85,0.092
2026-08-30 14:00:00,Z004,2130.44,275.44,12.95,0.106
2026-08-30 15:00:00,Z004,2507.15,265.23,14.08,0.116
2026-08-30 16:00:00,Z004,2615.97,287.67,14.79,0.075
2026-08-30 17:00:00,Z004,3025.35,348.51,16.1,0.142
2026-08-30 18:00:00,Z004,3774.62,401.24,13.47,0.134
2026-08-30 19:00:00,Z004,4687.31,665.42,15.79,0.043
2026-08-30 20:00:00,Z004,4776.44,523.29,14.07,0.066
2026-08-30 21:00:00,Z004,5035.36,652.62,15.19,0.139
2026-08-30 22:00:00,Z004,5046.02,554.34,15.27,0.058
2026-08-30 23:00:00,Z004,4046.34,524.6,15.32,0.082
2026-08-31 00:00:00,Z004,1836.68,183.43,15.4,0.095
2026-08-31 01:00:00,Z004,1894.1,227.15,13.44,0.047
2026-08-31 02:00:00,Z004,1890.86,211.63,13.49,0.132
2026-08-31 03:00:00,Z004,1865.56,155.22,13.36,0.05
2026-08-31 04:00:00,Z004,1857.89,183.25,14.52,0.071
2026-08-31 05:00:00,Z004,1829.58,223.66,13.91,0.076
2026-08-31 06:00:00,Z004,1850.75,221.53,14.41,0.087
2026-08-31 07:00:00,Z004,1964.45,219.63,14.29,0.153
2026-08-31 08:00:00,Z004,1866.36,223.9,12.48,0.059
2026-08-31 09:00:00,Z004,1861.52,238.28,14.78,0.09
2026-08-31 10:00:00,Z004,1940.57,203.78,14.59,0.08
2026-08-31 11:00:00,Z004,1890.7,216.61,12.86,0.044
2026-08-31 12:00:00,Z004,1927.94,245.75,13.84,0.08
2026-08-31 13:00:00,Z004,1887.42,240.73,14.07,0.069
2026-08-31 14:00:00,Z004,2139.52,277.44,12.16,0.081
2026-08-31 15:00:00,Z004,2168.21,264.72,10.22,0.086
2026-08-31 16:00:00,Z004,2692.56,318.63,12.6,0.139
2026-08-31 17:00:00,Z004,3262.43,365.5,13.69,0.021
2026-08-31 18:00:00,Z004,3779.82,375.95,14.82,0.111
2026-08-31 19:00:00,Z004,4287.52,446.04,15.74,0.08
2026-08-31 20:00:00,Z004,4771.82,505.94,14.92,0.08
2026-08-31 21:00:00,Z004,4625.87,648.08,16.64,0.112
2026-08-31 22:00:00,Z004,4937.67,723.25,13.64,0.063
2026-08-31 23:00:00,Z004,4220.91,525.37,13.84,0.049
2026-08-01 00:00:00,Z005,2402.59,284.91,15.01,0.081
2026-08-01 01:00:00,Z005,2196.12,276.23,15.9,0.081
2026-08-01 02:00:00,Z005,2508.66,282.03,14.68,0.058
2026-08-01 03:00:00,Z005,2375.34,276.54,14.57,0.055
2026-08-01 04:00:00,Z005,2243.64,285.06,14.52,0.083
2026-08-01 05:00:00,Z005,2502.82,292.73,14.34,0.07
2026-08-01 06:00:00,Z005,2374.04,297.0,16.72,0.102
2026-08-01 07:00:00,Z005,2461.34,323.92,11.18,0.09
2026-08-01 08:00:00,Z005,2500.67,303.25,13.95,0.052
2026-08-01 09:00:00,Z005,2356.23,253.29,15.2,0.125
2026-08-01 10:00:00,Z005,2615.61,280.52,13.2,0.058
2026-08-01 11:00:00,Z005,2304.79,241.92,13.38,0.106
2026-08-01 12:00:00,Z005,2362.82,320.86,15.64,0.089
2026-08-01 13:00:00,Z005,2644.71,263.36,13.33,0.086
2026-08-01 14:00:00,Z005,2672.23,377.96,12.8,0.064
2026-08-01 15:00:00,Z005,2900.02,325.44,12.75,0.066
2026-08-01 16:00:00,Z005,3314.85,469.76,12.78,0.104
2026-08-01 17:00:00,Z005,4212.25,473.08,14.31,0.097
2026-08-01 18:00:00,Z005,4842.8,587.1,13.34,0.1
2026-08-01 19:00:00,Z005,5432.77,654.27,14.77,0.108
2026-08-01 20:00:00,Z005,6634.67,722.74,16.24,0.145
2026-08-01 21:00:00,Z005,6742.39,813.52,16.01,0.209
2026-08-01 22:00:00,Z005,6133.25,668.66,16.8,0.144
2026-08-01 23:00:00,Z005,5720.88,628.15,13.97,0.089
2026-08-02 00:00:00,Z005,2488.45,317.34,13.07,0.1
2026-08-02 01:00:00,Z005,2296.9,252.83,14.19,0.045
2026-08-02 02:00:00,Z005,2297.83,329.24,15.64,0.149
2026-08-02 03:00:00,Z005,2450.68,317.78,13.81,0.069
2026-08-02 04:00:00,Z005,2496.22,350.54,14.94,0.055
2026-08-02 05:00:00,Z005,2444.31,265.08,13.61,0.129
2026-08-02 06:00:00,Z005,2272.33,346.6,14.66,0.066
2026-08-02 07:00:00,Z005,2409.41,264.37,13.34,0.082
2026-08-02 08:00:00,Z005,2366.69,250.88,13.73,0.041
2026-08-02 09:00:00,Z005,2265.56,228.3,16.01,0.092
2026-08-02 10:00:00,Z005,2470.61,296.89,14.61,0.115
2026-08-02 11:00:00,Z005,2459.84,355.7,13.96,0.098
2026-08-02 12:00:00,Z005,2519.05,267.07,14.05,0.025
2026-08-02 13:00:00,Z005,2491.45,288.54,13.59,0.068
2026-08-02 14:00:00,Z005,2706.6,288.83,16.23,0.097
2026-08-02 15:00:00,Z005,2805.96,363.96,15.19,0.091
2026-08-02 16:00:00,Z005,3200.18,491.42,14.77,0.043
2026-08-02 17:00:00,Z005,4021.67,469.31,14.01,0.044
2026-08-02 18:00:00,Z005,4766.48,512.55,13.7,0.092
2026-08-02 19:00:00,Z005,5407.36,625.33,15.52,0.055
2026-08-02 20:00:00,Z005,5926.88,599.69,14.11,0.11
2026-08-02 21:00:00,Z005,6502.89,701.71,16.68,0.173
2026-08-02 22:00:00,Z005,5725.18,702.01,16.29,0.036
2026-08-02 23:00:00,Z005,6024.51,667.77,13.24,0.118
2026-08-03 00:00:00,Z005,2373.15,274.8,14.37,0.144
2026-08-03 01:00:00,Z005,2308.77,380.34,15.52,0.082
2026-08-03 02:00:00,Z005,2317.61,267.01,14.3,0.097
2026-08-03 03:00:00,Z005,2246.0,223.03,15.59,0.109
2026-08-03 04:00:00,Z005,2141.72,262.5,15.23,0.108
2026-08-03 05:00:00,Z005,2216.16,298.59,14.02,0.092
2026-08-03 06:00:00,Z005,2192.96,123.12,13.07,0.096
2026-08-03 07:00:00,Z005,2266.51,294.09,15.33,0.07
2026-08-03 08:00:00,Z005,2243.7,195.64,12.14,0.04
2026-08-03 09:00:00,Z005,2345.99,270.24,13.36,0.061
2026-08-03 10:00:00,Z005,2211.19,295.97,14.11,0.11
2026-08-03 11:00:00,Z005,2073.42,265.38,13.42,0.072
2026-08-03 12:00:00,Z005,2466.99,281.61,14.59,0.049
2026-08-03 13:00:00,Z005,2390.63,229.81,13.93,0.092
2026-08-03 14:00:00,Z005,2645.11,284.96,13.37,0.061
2026-08-03 15:00:00,Z005,2740.83,289.27,11.41,0.049
2026-08-03 16:00:00,Z005,3185.24,375.15,14.66,0.105
2026-08-03 17:00:00,Z005,3717.69,357.69,14.48,0.08
2026-08-03 18:00:00,Z005,4475.77,619.03,14.57,0.084
2026-08-03 19:00:00,Z005,5301.56,703.76,13.62,0.054
2026-08-03 20:00:00,Z005,5753.04,588.71,14.83,0.097
2026-08-03 21:00:00,Z005,6001.36,687.63,17.18,0.14
2026-08-03 22:00:00,Z005,5788.88,702.74,16.58,0.079
2026-08-03 23:00:00,Z005,5034.07,621.22,14.75,0.095
2026-08-04 00:00:00,Z005,2372.81,258.66,12.31,0.062
2026-08-04 01:00:00,Z005,2347.5,249.24,11.68,0.084
2026-08-04 02:00:00,Z005,2229.22,209.76,14.09,0.068
2026-08-04 03:00:00,Z005,2460.13,298.49,14.7,0.079
2026-08-04 04:00:00,Z005,2226.09,250.85,15.3,0.102
2026-08-04 05:00:00,Z005,2134.36,216.15,12.57,0.112
2026-08-04 06:00:00,Z005,2109.38,278.01,14.48,0.084
2026-08-04 07:00:00,Z005,2238.96,308.59,14.14,0.037
2026-08-04 08:00:00,Z005,2163.15,206.21,15.44,0.123
2026-08-04 09:00:00,Z005,2400.54,282.91,12.29,0.048
2026-08-04 10:00:00,Z005,2189.55,261.24,15.66,0.122
2026-08-04 11:00:00,Z005,2249.93,194.51,12.6,0.116
2026-08-04 12:00:00,Z005,2349.66,269.42,13.49,0.057
2026-08-04 13:00:00,Z005,2257.47,341.06,16.06,0.055
2026-08-04 14:00:00,Z005,2320.8,284.38,13.82,0.099
2026-08-04 15:00:00,Z005,2879.15,294.97,15.54,0.069
2026-08-04 16:00:00,Z005,3279.6,380.69,15.11,0.009
2026-08-04 17:00:00,Z005,3920.52,421.54,14.09,0.117
2026-08-04 18:00:00,Z005,4364.77,460.92,13.56,0.067
2026-08-04 19:00:00,Z005,5014.05,609.68,14.43,0.094
2026-08-04 20:00:00,Z005,5599.86,592.69,14.58,0.08
2026-08-04 21:00:00,Z005,5958.82,651.84,15.53,0.08
2026-08-04 22:00:00,Z005,5782.33,667.31,14.88,0.132
2026-08-04 23:00:00,Z005,4951.44,416.57,13.49,0.045
2026-08-05 00:00:00,Z005,1977.49,289.1,14.67,0.1
2026-08-05 01:00:00,Z005,2258.21,285.24,13.49,0.104
2026-08-05 02:00:00,Z005,2307.06,275.58,14.05,0.124
2026-08-05 03:00:00,Z005,2304.83,240.98,14.4,0.095
2026-08-05 04:00:00,Z005,2272.7,270.95,12.72,0.083
2026-08-05 05:00:00,Z005,2162.58,251.37,13.2,0.109
2026-08-05 06:00:00,Z005,2447.17,251.65,13.99,0.071
2026-08-05 07:00:00,Z005,2335.47,283.63,13.54,0.083
2026-08-05 08:00:00,Z005,2265.76,325.9,13.05,0.088
2026-08-05 09:00:00,Z005,2341.15,296.34,13.64,0.121
2026-08-05 10:00:00,Z005,2076.12,215.07,14.8,0.054
2026-08-05 11:00:00,Z005,2203.33,248.96,13.06,0.099
2026-08-05 12:00:00,Z005,2420.07,293.61,15.27,0.038
2026-08-05 13:00:00,Z005,2394.91,335.81,15.17,0.123
2026-08-05 14:00:00,Z005,2452.77,328.08,13.49,0.098
2026-08-05 15:00:00,Z005,2936.07,317.36,11.77,0.135
2026-08-05 16:00:00,Z005,3262.39,386.25,13.81,0.017
2026-08-05 17:00:00,Z005,3830.09,429.13,14.06,0.081
2026-08-05 18:00:00,Z005,3840.11,489.04,14.23,0.09
2026-08-05 19:00:00,Z005,5219.31,630.15,14.59,0.088
2026-08-05 20:00:00,Z005,5938.73,737.84,17.33,0.085
2026-08-05 21:00:00,Z005,5918.42,860.51,14.9,0.133
2026-08-05 22:00:00,Z005,5849.75,681.98,16.18,0.116
2026-08-05 23:00:00,Z005,4899.46,600.69,12.99,0.118
2026-08-06 00:00:00,Z005,2468.12,365.55,14.43,0.066
2026-08-06 01:00:00,Z005,2320.72,245.77,16.81,0.116
2026-08-06 02:00:00,Z005,2318.95,312.96,13.41,0.047
2026-08-06 03:00:00,Z005,2059.76,249.74,13.75,0.096
2026-08-06 04:00:00,Z005,2288.95,290.94,14.97,0.036
2026-08-06 05:00:00,Z005,2377.05,270.75,14.62,0.111
2026-08-06 06:00:00,Z005,2393.55,291.86,14.21,0.107
2026-08-06 07:00:00,Z005,2133.12,225.53,13.66,0.04
2026-08-06 08:00:00,Z005,2259.88,260.12,14.1,0.078
2026-08-06 09:00:00,Z005,2398.8,308.47,13.91,0.07
2026-08-06 10:00:00,Z005,2286.61,273.37,17.02,0.036
2026-08-06 11:00:00,Z005,2204.59,229.07,14.32,0.087
2026-08-06 12:00:00,Z005,2265.46,302.31,14.44,0.108
2026-08-06 13:00:00,Z005,2516.01,221.5,14.82,0.041
2026-08-06 14:00:00,Z005,2547.95,302.97,13.96,0.044
2026-08-06 15:00:00,Z005,2901.09,291.97,14.9,0.037
2026-08-06 16:00:00,Z005,3189.71,469.1,16.83,0.031
2026-08-06 17:00:00,Z005,3674.15,412.09,16.71,0.078
2026-08-06 18:00:00,Z005,4747.43,591.03,12.67,0.024
2026-08-06 19:00:00,Z005,5117.55,791.96,14.62,0.112
2026-08-06 20:00:00,Z005,5443.22,626.63,15.5,0.049
2026-08-06 21:00:00,Z005,6002.67,641.11,16.19,0.124
2026-08-06 22:00:00,Z005,5993.1,797.48,14.91,0.142
2026-08-06 23:00:00,Z005,5123.06,662.85,11.95,0.058
2026-08-07 00:00:00,Z005,2525.99,326.27,14.73,0.055
2026-08-07 01:00:00,Z005,2174.96,252.37,13.92,0.137
2026-08-07 02:00:00,Z005,2392.49,291.01,14.08,0.103
2026-08-07 03:00:00,Z005,2151.84,196.2,14.89,0.082
2026-08-07 04:00:00,Z005,2152.53,190.66,15.07,0.064
2026-08-07 05:00:00,Z005,,270.24,13.96,0.062
2026-08-07 06:00:00,Z005,2279.73,293.3,13.67,0.07
2026-08-07 07:00:00,Z005,2350.2,305.79,12.64,0.079
2026-08-07 08:00:00,Z005,2233.93,268.53,15.72,0.091
2026-08-07 09:00:00,Z005,2511.56,309.66,13.8,0.079
2026-08-07 10:00:00,Z005,2306.23,287.92,12.81,0.073
2026-08-07 11:00:00,Z005,2225.49,301.43,11.69,0.085
2026-08-07 12:00:00,Z005,2166.56,274.03,13.52,0.025
2026-08-07 13:00:00,Z005,2487.95,204.64,13.96,0.101
2026-08-07 14:00:00,Z005,2675.77,256.47,13.38,0.113
2026-08-07 15:00:00,Z005,2916.16,405.96,17.07,0.065
2026-08-07 16:00:00,Z005,3245.77,372.65,11.63,0.077
2026-08-07 17:00:00,Z005,3453.91,387.49,12.24,0.093
2026-08-07 18:00:00,Z005,4369.78,407.36,15.05,0.062
2026-08-07 19:00:00,Z005,5160.42,543.57,15.72,0.088
2026-08-07 20:00:00,Z005,5653.89,516.14,17.79,0.149
2026-08-07 21:00:00,Z005,6410.94,701.69,15.19,0.169
2026-08-07 22:00:00,Z005,5580.43,586.83,16.45,0.085
2026-08-07 23:00:00,Z005,4997.54,671.12,13.54,0.021
2026-08-08 00:00:00,Z005,2279.32,255.86,14.26,0.085
2026-08-08 01:00:00,Z005,2534.69,295.15,13.44,0.117
2026-08-08 02:00:00,Z005,2507.77,292.9,14.35,0.066
2026-08-08 03:00:00,Z005,2276.36,348.19,13.35,0.089
2026-08-08 04:00:00,Z005,2238.19,293.31,12.55,0.13
2026-08-08 05:00:00,Z005,2596.26,333.58,14.14,0.074
2026-08-08 06:00:00,Z005,2396.85,302.34,14.11,0.109
2026-08-08 07:00:00,Z005,2302.78,329.12,13.49,0.058
2026-08-08 08:00:00,Z005,2441.45,308.6,11.92,0.066
2026-08-08 09:00:00,Z005,2168.21,238.21,13.24,0.089
2026-08-08 10:00:00,Z005,2320.8,259.31,15.56,0.142
2026-08-08 11:00:00,Z005,2315.41,313.25,14.47,0.028
2026-08-08 12:00:00,Z005,2354.77,175.62,14.39,0.048
2026-08-08 13:00:00,Z005,2521.2,399.77,15.91,0.057
2026-08-08 14:00:00,Z005,2525.55,352.05,12.79,0.11
2026-08-08 15:00:00,Z005,3269.55,425.47,15.42,0.112
2026-08-08 16:00:00,Z005,3267.86,406.37,12.85,0.119
2026-08-08 17:00:00,Z005,3789.62,494.6,15.36,0.065
2026-08-08 18:00:00,Z005,4600.58,540.36,12.99,0.085
2026-08-08 19:00:00,Z005,5297.87,568.63,15.1,0.099
2026-08-08 20:00:00,Z005,6024.38,574.15,16.63,0.101
2026-08-08 21:00:00,Z005,6907.62,815.2,16.86,0.224
2026-08-08 22:00:00,Z005,6171.88,1062.48,15.01,0.167
2026-08-08 23:00:00,Z005,5548.42,763.5,12.35,0.143
2026-08-09 00:00:00,Z005,2438.84,282.87,15.08,0.084
2026-08-09 01:00:00,Z005,2277.91,190.55,16.19,0.073
2026-08-09 02:00:00,Z005,2335.73,261.54,15.76,0.065
2026-08-09 03:00:00,Z005,2471.63,284.19,12.49,0.107
2026-08-09 04:00:00,Z005,2521.2,276.85,13.95,0.083
2026-08-09 05:00:00,Z005,2450.1,366.46,13.61,0.07
2026-08-09 06:00:00,Z005,2383.04,252.28,11.93,0.084
2026-08-09 07:00:00,Z005,2459.03,295.17,13.92,0.053
2026-08-09 08:00:00,Z005,2429.54,297.73,14.57,0.09
2026-08-09 09:00:00,Z005,2445.68,341.86,14.69,0.094
2026-08-09 10:00:00,Z005,2217.42,301.13,13.64,0.082
2026-08-09 11:00:00,Z005,2277.15,344.64,11.03,0.125
2026-08-09 12:00:00,Z005,2488.41,227.49,16.44,0.095
2026-08-09 13:00:00,Z005,2240.14,254.62,14.64,0.131
2026-08-09 14:00:00,Z005,2596.93,208.52,15.75,0.095
2026-08-09 15:00:00,Z005,2618.68,327.7,14.54,0.07
2026-08-09 16:00:00,Z005,3227.1,357.74,13.61,0.091
2026-08-09 17:00:00,Z005,4125.52,362.15,14.31,0.095
2026-08-09 18:00:00,Z005,4791.04,545.83,15.83,0.12
2026-08-09 19:00:00,Z005,5434.82,645.41,15.49,0.12
2026-08-09 20:00:00,Z005,5880.97,613.43,15.37,0.069
2026-08-09 21:00:00,Z005,5767.76,621.15,15.4,0.142
2026-08-09 22:00:00,Z005,5910.3,698.22,15.26,0.085
2026-08-09 23:00:00,Z005,5345.07,668.27,13.04,0.057
2026-08-10 00:00:00,Z005,2266.75,282.97,12.18,0.076
2026-08-10 01:00:00,Z005,2154.72,236.45,14.95,0.078
2026-08-10 02:00:00,Z005,2459.42,292.47,15.16,0.104
2026-08-10 03:00:00,Z005,2286.24,229.23,13.87,0.064
2026-08-10 04:00:00,Z005,2228.78,272.66,12.26,0.054
2026-08-10 05:00:00,Z005,2183.42,253.68,13.08,0.059
2026-08-10 06:00:00,Z005,2301.56,260.8,14.01,0.047
2026-08-10 07:00:00,Z005,2202.37,331.7,13.16,0.017
2026-08-10 08:00:00,Z005,2323.08,254.1,14.29,0.077
2026-08-10 09:00:00,Z005,2345.3,277.93,13.73,0.114
2026-08-10 10:00:00,Z005,2062.79,206.52,13.01,0.029
2026-08-10 11:00:00,Z005,2250.86,250.59,15.17,0.077
2026-08-10 12:00:00,Z005,2303.13,263.25,12.74,0.107
2026-08-10 13:00:00,Z005,2516.72,256.25,15.94,0.06
2026-08-10 14:00:00,Z005,2434.34,309.39,14.67,0.078
2026-08-10 15:00:00,Z005,2729.32,375.51,13.25,0.078
2026-08-10 16:00:00,Z005,3435.59,343.37,13.45,0.111
2026-08-10 17:00:00,Z005,3884.61,518.25,12.41,0.09
2026-08-10 18:00:00,Z005,4470.31,688.81,15.0,0.079
2026-08-10 19:00:00,Z005,5330.46,644.0,15.31,0.055
2026-08-10 20:00:00,Z005,6171.5,617.95,15.67,0.104
2026-08-10 21:00:00,Z005,6031.6,813.18,13.18,0.11
2026-08-10 22:00:00,Z005,5437.6,629.72,12.83,0.087
2026-08-10 23:00:00,Z005,5161.82,677.27,15.81,0.08
2026-08-11 00:00:00,Z005,2379.59,334.9,12.89,0.123
2026-08-11 01:00:00,Z005,2283.8,240.54,14.36,0.078
2026-08-11 02:00:00,Z005,2142.76,221.74,15.96,0.088
2026-08-11 03:00:00,Z005,2440.14,277.57,13.04,0.03
2026-08-11 04:00:00,Z005,2387.25,301.17,13.51,0.056
2026-08-11 05:00:00,Z005,2403.6,282.04,13.8,0.062
2026-08-11 06:00:00,Z005,2245.67,288.01,12.3,0.082
2026-08-11 07:00:00,Z005,2386.03,283.29,15.27,0.12
2026-08-11 08:00:00,Z005,2380.88,266.52,13.96,0.09
2026-08-11 09:00:00,Z005,2240.28,251.93,13.32,0.156
2026-08-11 10:00:00,Z005,2263.56,307.91,12.96,0.131
2026-08-11 11:00:00,Z005,2261.29,273.15,11.8,0.113
2026-08-11 12:00:00,Z005,2464.94,251.89,15.41,0.04
2026-08-11 13:00:00,Z005,2454.64,283.95,15.6,0.087
2026-08-11 14:00:00,Z005,2625.28,363.78,13.65,0.079
2026-08-11 15:00:00,Z005,2633.89,304.21,16.31,0.103
2026-08-11 16:00:00,Z005,3042.21,439.51,14.47,0.105
2026-08-11 17:00:00,Z005,3878.21,489.8,11.6,0.113
2026-08-11 18:00:00,Z005,4069.05,550.3,14.12,0.105
2026-08-11 19:00:00,Z005,5300.26,719.01,14.46,0.089
2026-08-11 20:00:00,Z005,5920.2,877.25,15.81,0.066
2026-08-11 21:00:00,Z005,5867.22,756.7,16.53,0.08
2026-08-11 22:00:00,Z005,6400.35,784.9,16.28,0.118
2026-08-11 23:00:00,Z005,5526.92,626.27,13.75,0.075
2026-08-12 00:00:00,Z005,2429.95,308.57,12.93,0.064
2026-08-12 01:00:00,Z005,2432.7,283.3,14.67,0.104
2026-08-12 02:00:00,Z005,1935.66,268.99,12.98,0.069
2026-08-12 03:00:00,Z005,2446.06,346.62,14.59,0.102
2026-08-12 04:00:00,Z005,2388.27,337.83,15.87,0.083
2026-08-12 05:00:00,Z005,2211.7,256.94,14.15,0.078
2026-08-12 06:00:00,Z005,2183.41,276.31,12.12,0.083
2026-08-12 07:00:00,Z005,2303.05,280.35,15.02,0.102
2026-08-12 08:00:00,Z005,2516.69,282.46,14.34,0.086
2026-08-12 09:00:00,Z005,2305.98,232.97,12.58,0.08
2026-08-12 10:00:00,Z005,2129.01,244.81,13.22,0.071
2026-08-12 11:00:00,Z005,2417.7,251.02,15.04,0.063
2026-08-12 12:00:00,Z005,2278.67,289.35,13.67,0.053
2026-08-12 13:00:00,Z005,2346.99,219.09,14.46,0.0
2026-08-12 14:00:00,Z005,2620.36,338.63,15.92,0.145
2026-08-12 15:00:00,Z005,2889.27,319.52,16.61,0.044
2026-08-12 16:00:00,Z005,2918.94,431.38,14.72,0.024
2026-08-12 17:00:00,Z005,3563.02,457.03,12.96,0.058
2026-08-12 18:00:00,Z005,4929.15,750.33,14.37,0.075
2026-08-12 19:00:00,Z005,5476.47,611.04,11.92,0.0
2026-08-12 20:00:00,Z005,5795.04,772.06,14.95,0.121
2026-08-12 21:00:00,Z005,6266.47,882.26,15.79,0.147
2026-08-12 22:00:00,Z005,5804.67,674.06,13.06,0.133
2026-08-12 23:00:00,Z005,5171.87,586.41,13.7,0.04
2026-08-13 00:00:00,Z005,2278.79,291.11,13.15,0.111
2026-08-13 01:00:00,Z005,2249.67,218.24,15.65,0.086
2026-08-13 02:00:00,Z005,2376.47,316.79,12.86,0.064
2026-08-13 03:00:00,Z005,2394.07,353.19,14.08,0.061
2026-08-13 04:00:00,Z005,2460.78,272.16,14.39,0.067
2026-08-13 05:00:00,Z005,2315.3,245.0,13.55,0.061
2026-08-13 06:00:00,Z005,2355.78,288.46,15.06,0.055
2026-08-13 07:00:00,Z005,2266.2,293.19,15.03,0.037
2026-08-13 08:00:00,Z005,2320.58,250.16,15.09,0.136
2026-08-13 09:00:00,Z005,2019.66,222.49,14.32,0.08
2026-08-13 10:00:00,Z005,2388.41,289.44,13.36,0.049
2026-08-13 11:00:00,Z005,2177.44,237.03,13.32,0.092
2026-08-13 12:00:00,Z005,2309.02,254.54,12.79,0.059
2026-08-13 13:00:00,Z005,2326.18,253.04,14.81,0.121
2026-08-13 14:00:00,Z005,2386.32,326.42,14.83,0.085
2026-08-13 15:00:00,Z005,2963.0,347.99,14.48,0.084
2026-08-13 16:00:00,Z005,3199.36,405.95,14.06,0.094
2026-08-13 17:00:00,Z005,3680.08,406.36,13.19,0.069
2026-08-13 18:00:00,Z005,4734.92,535.36,14.89,0.088
2026-08-13 19:00:00,Z005,5158.21,720.28,15.22,0.08
2026-08-13 20:00:00,Z005,5793.07,703.31,13.1,0.072
2026-08-13 21:00:00,Z005,6145.3,591.52,14.49,0.114
2026-08-13 22:00:00,Z005,6574.02,855.32,17.39,0.156
2026-08-13 23:00:00,Z005,5348.49,500.6,14.09,0.096
2026-08-14 00:00:00,Z005,2141.67,269.63,14.57,0.062
2026-08-14 01:00:00,Z005,2201.66,240.58,13.58,0.07
