cliente_id,zona_id,plan_mbps,estado,fecha_alta
C004014,Z004,100,SUSPENDIDO,2025-10-15
C004015,Z004,500, activo ,2026-04-24
C004016,Z004,200,ACTIVO,2025-07-14
C004017,Z004,100,ACTIVO,2024-11-01
C004018,Z004,300,ACTIVO,2025-07-15
C004019,Z004,200,Activo,2024-10-22
C004020,Z004,600,Activo,2025-01-20
C004021,Z004,100,ACTIVO,2024-10-13
C004022,Z004,200, activo ,2025-09-13
C004023,Z004,100,ACTIVO,2026-03-14
C004024,Z004,300,SUSPENDIDO,2024-12-15
C004025,Z004,500,ACTIVO,2026-05-06
C004026,Z004,100,ACTIVO,2026-01-01
C004027,Z004,500,ACTIVO,2024-09-01
C004028,Z004,100,ACTIVO,2026-05-14
C004029,Z004,200, activo ,2025-01-24
C004030,Z004 ,500,ACTIVO,2024-10-07
C004031,Z004,300,ACTIVO,2025-05-22
C004032,Z004,300,Activo,2024-06-06
C004033,Z004,200,ACTIVO,2025-08-10
C004034,Z004,600,Activo,2024-04-29
C004035,Z004,500,Activo,2026-03-15
C004036,Z004,100,ACTIVO,2026-01-16
C004037,Z004,300,ACTIVO,2024-06-05
C004038,Z004,300, activo ,2024-05-14
C004039,Z004,300,ACTIVO,2026-02-17
C004040,Z004,100,ACTIVO,2026-05-23
C004041,Z004,600,Activo,2025-01-14
C004042,Z004,500,Activo,2026-04-22
C004043,Z004,200,ACTIVO,2024-06-04
C004044,Z004,500,ACTIVO,2026-05-02
C004045,Z004,200,ACTIVO,2026-01-02
C004046,Z004,500,ACTIVO,2024-10-20
C004047,Z004,200, activo ,2024-04-27
C004048,Z004,200,ACTIVO,2025-05-03
C004049,Z004,100,ACTIVO,2024-10-21
C004050,Z004,100,ACTIVO,2024-03-22
C004051,Z004,200,ACTIVO,2024-04-15
C004052,Z004,100,ACTIVO,2026-05-05
C004053,Z004,500,ACTIVO,2025-03-17
C004054,Z004,500,ACTIVO,2025-03-11
C004055,Z004,100,Activo,2025-01-29
C004056,Z004,200,ACTIVO,2025-09-05
C004057,Z004,100, activo ,2025-09-07
C004058,Z004,100,ACTIVO,2024-10-16
C004059,Z004,500,ACTIVO,2024-03-19
C004060,Z004,200,Activo,2024-02-20
C004061,Z004,200, activo ,2024-09-19
C004062,Z004,200,ACTIVO,2024-02-09
C004063,Z004,200,ACTIVO,2024-03-12
C004064,Z004,200,Activo,2025-12-12
C004065,Z004,100,ACTIVO,2024-11-15
C004066,Z004,200,ACTIVO,2024-12-03
C004067,Z004,600, activo ,2025-02-21
C004068,Z004,500,ACTIVO,2026-01-13
C004069,Z004,200,ACTIVO,2026-01-18
C004070,Z004,100,ACTIVO,2026-03-09
C004071,Z004,300,ACTIVO,2025-04-13
C004072,Z004,200,Activo,2025-10-21
C004073,Z004,500,Activo,2026-02-08
C004074,Z004,100,ACTIVO,2024-07-10
C004075,Z004,100,ACTIVO,2026-06-08
C004076,Z004,200,ACTIVO,2024-11-09
C004077,Z004,500,ACTIVO,2025-07-10
C004078,Z004,200,ACTIVO,2024-10-01
C004079,Z004,500,ACTIVO,2025-01-20
C004080,Z004,300, activo ,2025-09-06
C004081,Z004,300,Activo,2024-07-28
C004082,Z004,200,Activo,2025-01-14
C004083,Z004,300,ACTIVO,2025-01-14
C004084,Z004,200,ACTIVO,2024-07-04
C004085,Z004,100,ACTIVO,2026-02-18
C004086,Z004,300,Activo,2024-01-03
C004087,Z004,300,Activo,2025-04-11
C004088,Z004,100,Activo,2024-01-01
C004089,Z004,500,Activo,2025-07-07
C004090,Z004,300,Activo,2025-08-19
C004091,Z004,300,Activo,2025-06-30
C004092,Z004 ,100,ACTIVO,2024-03-07
C004093,Z004,200,Activo,2025-01-15
C004094,Z004,200, activo ,2024-10-28
C004095,Z004,200, activo ,2024-03-05
C004096,Z004,200,ACTIVO,2024-06-08
C004097,Z004,200,ACTIVO,2024-08-10
C004098,Z004,200,ACTIVO,2024-07-30
C004099,Z004,300,ACTIVO,2026-01-26
C004100,Z004,100, activo ,2024-12-16
C004101,Z004,500,SUSPENDIDO,2025-10-31
C004102,Z004,200,Activo,2026-03-30
C004103,Z004,200, activo ,2024-08-11
C004104,Z004,200, activo ,2025-01-04
C004105,Z004,500,SUSPENDIDO,2024-04-14
C004106,Z004,200,ACTIVO,2024-02-29
C004107,Z004,200,ACTIVO,2024-07-28
C004108,Z004,500,ACTIVO,2024-09-19
C004109,Z004,300, activo ,2026-01-28
C004110,Z004,200,ACTIVO,2025-06-27
C004111,Z004,100,Activo,2024-04-25
C004112,Z004,100,SUSPENDIDO,2025-02-26
C004113,Z004,300, activo ,2025-12-06
C004114,Z004,600,ACTIVO,2025-01-29
C004115,Z004,100, activo ,2024-06-19
C004116,Z004,200,ACTIVO,2026-03-13
C004117,Z004,200,Activo,2025-05-06
C004118,Z004,200,ACTIVO,2026-01-31
C004119,Z004,300,Activo,2026-02-11
C004120,Z004,300,SUSPENDIDO,2025-01-16
C004121,Z004,200,ACTIVO,2024-12-27
C004122,Z004,300, activo ,2025-07-03
C004123,Z004,300,ACTIVO,2025-01-18
C004124,Z004,300,ACTIVO,2024-04-20
C004125,Z004,100,ACTIVO,2025-07-15
C004126,Z004,600,Activo,2025-05-30
C004127,Z004,500,ACTIVO,2024-05-01
C004128,Z004,600,ACTIVO,2025-04-03
C004129,Z004,500,ACTIVO,2026-02-24
C004130,Z004,300,ACTIVO,2024-07-20
C004131,Z004,100,ACTIVO,2024-12-16
C004132,Z004,200, activo ,2024-06-22
C004133,Z004,200, activo ,2025-09-19
C004134,Z004,100,ACTIVO,2025-05-15
C004135,Z004,500,Activo,2025-08-23
C004136,Z004,200,Activo,2026-04-16
C004137,Z004,300,SUSPENDIDO,2025-11-21
C004138,Z004,600,ACTIVO,2024-01-17
C004139,Z004,500,ACTIVO,2024-01-27
C004140,Z004,200, activo ,2025-05-23
C004141,Z004,200,ACTIVO,2024-08-21
C004142,Z004,300,ACTIVO,2025-05-19
C004143,Z004,300,ACTIVO,2024-10-10
C004144,Z004,300,Activo,2025-08-16
C004145,Z004 ,500,ACTIVO,2026-02-05
C004146,Z004,300,ACTIVO,2024-06-22
C004147,Z004,100, activo ,2024-11-23
C004148,Z004,200,SUSPENDIDO,2025-01-26
C004149,Z004,100,ACTIVO,2025-05-09
C004150,Z004,200,Activo,2024-04-10
C004151,Z004,300,ACTIVO,2024-11-30
C004152,Z004,200,ACTIVO,2024-08-17
C004153,Z004,300,Activo,2025-12-29
C004154,Z004,500,Activo,2024-01-20
C004155,Z004,200,Activo,2026-02-09
C004156,Z004,100,ACTIVO,2025-06-25
C004157,Z004,300, activo ,2025-06-22
C004158,Z004,300,Activo,2025-06-02
C004159,Z004,200,ACTIVO,2025-01-13
C004160,Z004,500, activo ,2024-12-22
C004161,Z004,500,ACTIVO,2025-07-29
C004162,Z004,300,ACTIVO,2025-03-31
C004163,Z004,100, activo ,2025-03-20
C004164,Z004,300,ACTIVO,2025-08-27
C004165,Z004,200,ACTIVO,2024-05-26
C004166,Z004,200,ACTIVO,2024-04-26
C004167,Z004,600,ACTIVO,2025-08-26
C004168,Z004,100,Activo,2024-03-16
C004169,Z004,100,ACTIVO,2024-02-15
C004170,Z004,200,Activo,2025-01-16
C004171,Z004,200,ACTIVO,2025-06-29
C004172,Z004,200,Activo,2025-12-07
C004173,Z004,100,Activo,2025-07-17
C004174,Z004,200,ACTIVO,2024-09-11
C004175,Z004,600,ACTIVO,2024-07-31
C004176,Z004,500,ACTIVO,2026-04-01
C004177,Z004,200,ACTIVO,2024-01-03
C004178,Z004,300,ACTIVO,2026-06-09
C004179,Z004,100, activo ,2026-04-06
C004180,Z004,100,ACTIVO,2024-03-16
C004181,Z004,200, activo ,2024-10-18
C004182,Z004,100,ACTIVO,2025-12-12
C004183,Z004,300,ACTIVO,2025-01-03
C004184,Z004,200,Activo,2024-06-06
C004185,Z004,600,Activo,2024-05-03
C004186,Z004,300,ACTIVO,2024-01-15
C004187,Z004,500,ACTIVO,2026-04-30
C004188,Z004,200,ACTIVO,2024-06-28
C004189,Z004,100,ACTIVO,2024-01-11
C004190,Z004,500,ACTIVO,2025-11-21
C004191,Z004,100,ACTIVO,2025-02-06
C004192,Z004,100, activo ,2025-01-25
C004193,Z004,600,ACTIVO,2024-12-24
C004194,Z004,300,ACTIVO,2025-12-17
C004195,Z004,300,ACTIVO,2024-08-28
C004196,Z004,600,Activo,2024-03-03
C004197,Z004,200,ACTIVO,2024-09-13
C004198,Z004,200, activo ,2026-05-05
C004199,Z004,500,ACTIVO,2024-07-28
C004200,Z004,300,Activo,2025-09-18
C004201,Z004,200,ACTIVO,2026-03-30
C004202,Z004,300,Activo,2024-06-02
C004203,Z004,300,ACTIVO,2026-04-03
C004204,Z004,100, activo ,2024-03-17
C004205,Z004,300, activo ,2024-07-17
C004206,Z004,200, activo ,2024-05-26
C004207,Z004,100,ACTIVO,2024-11-06
C004208,Z004,300,SUSPENDIDO,2025-08-11
C004209,Z004,500,Activo,2024-05-31
C004210,Z004,200, activo ,2024-01-18
C004211,Z004,200,SUSPENDIDO,2026-03-20
C004212,Z004,100,ACTIVO,2025-08-10
C004213,Z004,300,ACTIVO,2026-01-13
C004214,Z004,300,ACTIVO,2024-11-06
C004215,Z004,200,Activo,2024-07-14
C004216,Z004,200,SUSPENDIDO,2025-11-28
C004217,Z004,500,ACTIVO,2026-01-02
C004218,Z004,300,ACTIVO,2024-05-24
C004219,Z004,500,ACTIVO,2024-02-24
C004220,Z004,300,ACTIVO,2024-12-20
C004221,Z004,500,ACTIVO,2024-07-12
C004222,Z004,100,Activo,2026-04-15
C004223,Z004,500,ACTIVO,2025-05-14
C004224,Z004,500, activo ,2024-03-06
C004225,Z004,200,ACTIVO,2024-07-23
C004226,Z004,100,Activo,2025-12-29
C004227,Z004,200,ACTIVO,2025-10-12
C004228,Z004,200, activo ,2026-01-18
C004229,Z004,300,ACTIVO,2025-07-16
C004230,Z004,200, activo ,2025-01-15
C004231,Z004,300,Activo,2024-12-20
C004232,Z004,200,ACTIVO,2025-01-13
C004233,Z004,300,ACTIVO,2025-01-01
C004234,Z004,200,ACTIVO,2025-04-03
C004235,Z004,300,Activo,2024-04-26
C004236,Z004,100,ACTIVO,2026-05-24
C004237,Z004,100, activo ,2025-02-24
C004238,Z004,200, activo ,2025-07-08
C004239,Z004,200,ACTIVO,2024-09-30
C004240,Z004,100, activo ,2025-03-01
C004241,Z004,300,Activo,2024-10-24
C004242,Z004,500,ACTIVO,2026-02-26
C004243,Z004,100,ACTIVO,2026-05-08
C004244,Z004,500,Activo,2026-04-20
C004245,Z004,100,ACTIVO,2024-06-15
C004246,Z004,100,ACTIVO,2026-03-02
C004247,Z004,200,ACTIVO,2024-06-11
C004248,Z004,600,Activo,2025-09-01
C004249,Z004,200,ACTIVO,2025-06-19
C004250,Z004,300,ACTIVO,2026-03-27
C004251,Z004,300,ACTIVO,2025-10-17
C004252,Z004,500,Activo,2024-02-27
C004253,Z004,100,ACTIVO,2025-12-08
C004254,Z004,300,Activo,2026-06-09
C004255,Z004,100,SUSPENDIDO,2024-03-15
C004256,Z004,300,ACTIVO,2026-03-14
C004257,Z004,300, activo ,2026-02-27
C004258,Z004,600,Activo,2025-12-08
C004259,Z004,200,ACTIVO,2025-04-05
C004260,Z004,200,ACTIVO,2026-01-04
C004261,Z004,300,ACTIVO,2024-07-18
C004262,Z004,100,ACTIVO,2026-01-04
C004263,Z004,200,Activo,2024-05-01
C004264,Z004,200,ACTIVO,2025-11-14
C004265,Z004,100,Activo,2025-05-12
C004266,Z004,300,ACTIVO,2026-06-12
C004267,Z004,300,ACTIVO,2026-03-04
C004268,Z004,100,ACTIVO,2024-01-28
C004269,Z004,100, activo ,2026-03-01
C004270,Z004,300, activo ,2024-09-20
C004271,Z004,300,ACTIVO,2024-01-01
C004272,Z004,100,ACTIVO,2025-11-06
C004273,Z004,200, activo ,2025-04-12
C004274,Z004,500,Activo,2026-01-02
C004275,Z004,200, activo ,2025-09-15
C004276,Z004,200,SUSPENDIDO,2026-02-24
C004277,Z004,500,ACTIVO,2024-01-31
C004278,Z004,100,Activo,2024-03-03
C004279,Z004,100,ACTIVO,2024-01-04
C004280,Z004,500, activo ,2025-06-28
C004281,Z004,300,ACTIVO,2024-09-09
C004282,Z004,300,ACTIVO,2024-05-08
C004283,Z004,300,SUSPENDIDO,2025-11-16
C004284,Z004,300,Activo,2025-05-10
C004285,Z004,500,ACTIVO,2025-02-15
C004286,Z004,100,Activo,2025-03-23
C004287,Z004,200,ACTIVO,2025-07-28
C004288,Z004,100,ACTIVO,2025-11-20
C004289,Z004,100,ACTIVO,2025-10-01
C004290,Z004,100,SUSPENDIDO,2024-02-01
C004291,Z004,600,Activo,2024-03-09
C004292,Z004,300, activo ,2025-07-04
C004293,Z004,200,ACTIVO,2024-10-06
C004294,Z004,600,ACTIVO,2025-09-30
C004295,Z004,200,ACTIVO,2026-02-20
C004296,Z004,300,ACTIVO,2024-12-17
C004297,Z004,500, activo ,2025-06-09
C004298,Z004,500,Activo,2024-01-25
C004299,Z004,200,ACTIVO,2024-10-13
C004300,Z004,200,ACTIVO,2026-01-21
C004301,Z004,200,ACTIVO,2026-06-17
C004302,Z004,100,Activo,2025-09-04
C004303,Z004,200, activo ,2025-10-10
C004304,Z004,500, activo ,2025-03-12
C004305,Z004,100,Activo,2024-12-13
C004306,Z004,500,Activo,2024-07-12
C004307,Z004,200,ACTIVO,2025-04-06
C004308,Z004,500, activo ,2025-01-21
C004309,Z004,100,ACTIVO,2024-06-15
C004310,Z004,300,ACTIVO,2025-01-15
C004311,Z004,200, activo ,2024-04-01
C004312,Z004,300,ACTIVO,2025-03-04
C004313,Z004,200,Activo,2025-06-21
C004314,Z004,200,SUSPENDIDO,2024-08-21
C004315,Z004,500,Activo,2024-03-02
C004316,Z004,100,ACTIVO,2024-05-03
C004317,Z004,500, activo ,2026-05-14
C004318,Z004,600,ACTIVO,2025-04-15
C004319,Z004,300,ACTIVO,2024-06-23
C004320,Z004,500, activo ,2024-10-02
C004321,Z004,100,ACTIVO,2024-03-15
C004322,Z004,100,ACTIVO,2025-06-19
C004323,Z004,300,ACTIVO,2024-11-05
C004324,Z004,100, activo ,2024-09-20
C004325,Z004,200,ACTIVO,2025-10-13
C004326,Z004,300,ACTIVO,2024-09-28
C004327,Z004,100,Activo,2024-01-14
C004328,Z004,200,ACTIVO,2025-10-16
C004329,Z004,600,ACTIVO,2024-06-07
C004330,Z004,200,ACTIVO,2024-06-13
C004331,Z004,300,Activo,2024-10-07
C004332,Z004,300,ACTIVO,2025-04-18
C004333,Z004,300,ACTIVO,2024-05-04
C004334,Z004,300,ACTIVO,2024-10-08
C004335,Z004,100,ACTIVO,2024-04-06
C004336,Z004,100,Activo,2025-10-02
C004337,Z004,300,Activo,2024-04-24
C004338,Z004,500,ACTIVO,2024-08-07
C004339,Z004,500,Activo,2024-12-15
C004340,Z004,500,ACTIVO,2024-02-19
C004341,Z004,200,ACTIVO,2024-04-30
C004342,Z004,300, activo ,2025-06-29
C004343,Z004,200,Activo,2024-04-06
C004344,Z004,300,ACTIVO,2025-09-09
C004345,Z004,200,Activo,2026-01-21
C004346,Z004,100,ACTIVO,2024-09-27
C004347,Z004,200,ACTIVO,2024-03-25
C004348,Z004,300,SUSPENDIDO,2024-02-16
C004349,Z004,200,ACTIVO,2025-07-21
C004350,Z004,200,SUSPENDIDO,2026-01-06
C004351,Z004,300,ACTIVO,2025-11-21
C004352,Z004,200,Activo,2025-03-22
C004353,Z004,100, activo ,2026-03-01
C004354,Z004,500, activo ,2025-11-21
C004355,Z004,100,ACTIVO,2025-11-13
C004356,Z004,200,ACTIVO,2026-02-03
C004357,Z004,200,ACTIVO,2025-10-29
C004358,Z004,200,Activo,2026-02-22
C004359,Z004,600,ACTIVO,2024-10-05
C004360,Z004,100,ACTIVO,2025-11-16
C004361,Z004,100,ACTIVO,2025-09-10
C004362,Z004,200,ACTIVO,2024-12-28
C004363,Z004,100,Activo,2025-07-01
C004364,Z004,500, activo ,2024-01-22
C004365,Z004,300,ACTIVO,2024-10-26
C004366,Z004,300, activo ,2025-08-14
C004367,Z004,600,ACTIVO,2025-06-24
C004368,Z004,500,ACTIVO,2025-07-09
C004369,Z004,200,Activo,2024-05-02
C004370,Z004,200,ACTIVO,2025-10-07
C004371,Z004,100,ACTIVO,2025-07-15
C004372,Z004,500,ACTIVO,2026-04-07
C004373,Z004,200, activo ,2025-07-05
C004374,Z004,200,ACTIVO,2025-10-14
C004375,Z004,100, activo ,2025-07-17
C004376,Z004,200, activo ,2025-07-09
C004377,Z004,300, activo ,2026-05-26
C004378,Z004,200, activo ,2025-03-02
C004379,Z004,600,SUSPENDIDO,2025-07-04
C004380,Z004,200,ACTIVO,2026-01-07
C004381,Z004,200, activo ,2025-09-13
C004382,Z004,300, activo ,2024-11-23
C004383,Z004,600, activo ,2025-07-06
C004384,Z004,200,SUSPENDIDO,2025-05-14
C004385,Z004,100,ACTIVO,2026-03-25
C004386,Z004,300,ACTIVO,2026-05-16
C004387,Z004,100,ACTIVO,2025-05-24
C004388,Z004,300,ACTIVO,2026-04-29
C004389,Z004,300, activo ,2025-11-27
C004390,Z004,200,Activo,2026-04-01
C004391,Z004,200,ACTIVO,2026-04-27
C004392,Z004,200,ACTIVO,2024-07-16
C004393,Z004,200,ACTIVO,2024-11-02
C004394,Z004,100,Activo,2024-05-15
C004395,Z004,100,ACTIVO,2025-01-29
C004396,Z004,200, activo ,2026-06-17
C004397,Z004,300,Activo,2025-06-22
C004398,Z004,100, activo ,2025-05-19
C004399,Z004,500,ACTIVO,2024-04-12
C004400,Z004,300, activo ,2025-11-18
C004401,Z004,500,ACTIVO,2025-10-10
C004402,Z004,600,Activo,2026-03-02
C004403,Z004,100, activo ,2025-06-11
C004404,Z004,200, activo ,2025-08-05
C004405,Z004,300, activo ,2025-11-23
C004406,Z004,200,SUSPENDIDO,2025-08-26
C004407,Z004,300,ACTIVO,2026-05-21
C004408,Z004,100,Activo,2024-12-29
C004409,Z004,200, activo ,2025-09-04
C004410,Z004,300,ACTIVO,2026-05-18
C004411,Z004,300,ACTIVO,2026-05-14
C004412,Z004,200, activo ,2026-01-13
C004413,Z004,200,ACTIVO,2025-07-25
C004414,Z004,200, activo ,2026-06-14
C004415,Z004,500,ACTIVO,2025-01-28
C004416,Z004,300, activo ,2025-02-14
C004417,Z004,600,ACTIVO,2024-02-03
C004418,Z004,200,Activo,2025-10-26
C004419,Z004,500, activo ,2025-08-21
C004420,Z004,200,ACTIVO,2025-02-07
C004421,Z004,100,ACTIVO,2024-07-25
C004422,Z004,200,ACTIVO,2026-02-23
C004423,Z004,300,ACTIVO,2024-03-13
C004424,Z004,500,ACTIVO,2024-08-18
C004425,Z004,200,ACTIVO,2024-04-16
C004426,Z004,200,ACTIVO,2024-07-26
C004427,Z004,200, activo ,2026-03-14
C004428,Z004,200,ACTIVO,2025-01-23
C004429,Z004,600,ACTIVO,2024-04-18
C004430,Z004,200,SUSPENDIDO,2026-02-23
C004431,Z004,200,ACTIVO,2026-01-29
C004432,Z004,100,Activo,2025-04-13
C004433,Z004,300,Activo,2025-09-24
C004434,Z004,300,ACTIVO,2024-06-23
C004435,Z004,600,Activo,2025-03-27
C004436,Z004,500,ACTIVO,2025-06-15
C004437,Z004,300,ACTIVO,2026-05-03
C004438,Z004,200,ACTIVO,2025-09-02
C004439,Z004,500,ACTIVO,2025-09-19
C004440,Z004,100,ACTIVO,2025-08-28
C004441,Z004,500,ACTIVO,2026-03-09
C004442,Z004,300, activo ,2025-08-23
C004443,Z004,100, activo ,2024-08-04
C004444,Z004,200,ACTIVO,2025-02-09
C004445,Z004,200,ACTIVO,2025-08-30
C004446,Z004,200,Activo,2024-04-06
C004447,Z004,200,ACTIVO,2026-05-06
C004448,Z004,200,Activo,2024-11-22
C004449,Z004,500,ACTIVO,2024-10-15
C004450,Z004,100,SUSPENDIDO,2025-08-31
C004451,Z004,200,ACTIVO,2024-01-05
C004452,Z004,100, activo ,2024-07-19
C004453,Z004,200,ACTIVO,2025-05-17
C004454,Z004,600, activo ,2024-06-12
C004455,Z004,500, activo ,2025-04-09
C004456,Z004,200,ACTIVO,2026-03-26
C004457,Z004,200,ACTIVO,2024-11-13
C004458,Z004,100,ACTIVO,2025-10-07
C004459,Z004,300,ACTIVO,2025-10-11
C004460,Z004,100,Activo,2024-02-13
C004461,Z004,100,ACTIVO,2024-11-04
C004462,Z004,300,ACTIVO,2024-07-26
C004463,Z004,100, activo ,2024-07-09
C004464,Z004,100,ACTIVO,2026-02-27
C004465,Z004,100,Activo,2024-09-28
C004466,Z004,500, activo ,2024-08-13
C004467,Z004,300,ACTIVO,2024-02-01
C004468,Z004,300, activo ,2026-03-06
C004469,Z004,100,Activo,2026-04-09
C004470,Z004,600,ACTIVO,2025-12-25
C004471,Z004,200,ACTIVO,2026-01-17
C004472,Z004,500,ACTIVO,2025-09-23
C004473,Z004,100,ACTIVO,2025-03-11
C004474,Z004,500,ACTIVO,2025-07-11
C004475,Z004,200, activo ,2024-11-20
C004476,Z004,100,ACTIVO,2025-03-27
C004477,Z004,200,ACTIVO,2025-12-02
C004478,Z004,300,Activo,2025-08-17
C004479,Z004,300,ACTIVO,2024-08-16
C004480,Z004,100,ACTIVO,2024-06-06
C004481,Z004,300,ACTIVO,2026-02-04
C004482,Z004,100,ACTIVO,2025-08-24
C004483,Z004,100,ACTIVO,2026-05-31
C004484,Z004,500,ACTIVO,2025-08-03
C004485,Z004,300,Activo,2025-10-16
C004486,Z004,100,ACTIVO,2024-10-08
C004487,Z004,100, activo ,2026-05-10
C004488,Z004,200,Activo,2024-12-05
C004489,Z004,200,Activo,2026-01-21
C004490,Z004,200,ACTIVO,2024-03-10
C004491,Z004,200,ACTIVO,2026-01-20
C004492,Z004,300,Activo,2025-10-07
C004493,Z004,100,SUSPENDIDO,2025-05-15
C004494,Z004,500,Activo,2024-02-18
C004495,Z004,300,ACTIVO,2024-02-05
C004496,Z004,300,ACTIVO,2025-11-12
C004497,Z004,500,ACTIVO,2025-06-06
C004498,Z004,300, activo ,2025-03-26
C004499,Z004,200,ACTIVO,2026-02-07
C004500,Z004,200,ACTIVO,2025-03-17
C004501,Z004,200, activo ,2024-10-22
C004502,Z004,100,ACTIVO,2024-08-04
C004503,Z004,100,ACTIVO,2026-02-22
C004504,Z004,200,ACTIVO,2024-11-14
C004505,Z004,300, activo ,2025-02-25
C004506,Z004,200,ACTIVO,2025-05-04
C004507,Z004,100,ACTIVO,2025-08-03
C004508,Z004,100,ACTIVO,2025-09-07
C004509,Z004,200,ACTIVO,2024-05-16
C004510,Z004,100,ACTIVO,2026-05-12
C004511,Z004,200,ACTIVO,2025-04-14
C004512,Z004,200,ACTIVO,2024-04-23
C004513,Z004,100,Activo,2025-02-25
C004514,Z004,100, activo ,2025-03-27
C004515,Z004,200,SUSPENDIDO,2025-12-11
C004516,Z004,200,ACTIVO,2026-04-18
C004517,Z004,500,ACTIVO,2026-02-05
C004518,Z004,300,ACTIVO,2024-05-27
C004519,Z004,500,Activo,2025-09-20
C004520,Z004,300,Activo,2026-02-27
C004521,Z004,200,SUSPENDIDO,2025-05-13
C004522,Z004,500,Activo,2026-05-13
C004523,Z004,300,ACTIVO,2026-06-05
C004524,Z004,100,ACTIVO,2026-02-26
C004525,Z004,200,ACTIVO,2026-05-05
C004526,Z004,100,ACTIVO,2025-05-19
C004527,Z004,100,ACTIVO,2024-01-05
C004528,Z004,300,ACTIVO,2024-01-13
C004529,Z004,200,ACTIVO,2026-03-13
C004530,Z004,500,ACTIVO,2025-04-05
C004531,Z004,200,Activo,2025-03-21
C004532,Z004,500,SUSPENDIDO,2024-02-09
C004533,Z004,300,SUSPENDIDO,2025-07-25
C004534,Z004,200,ACTIVO,2025-01-06
C004535,Z004,100,ACTIVO,2025-04-21
C004536,Z004,200,ACTIVO,2025-03-06
C004537,Z004,300,ACTIVO,2024-02-11
C004538,Z004,100,Activo,2024-10-20
C004539,Z004,200,Activo,2024-05-16
C004540,Z004,200,SUSPENDIDO,2024-02-21
C004541,Z004,100,ACTIVO,2025-12-22
C004542,Z004,100,ACTIVO,2024-02-06
C004543,Z004,100,ACTIVO,2025-03-08
C004544,Z004,100,ACTIVO,2026-04-10
C004545,Z004,500,ACTIVO,2025-07-13
C004546,Z004,200,Activo,2026-03-05
C004547,Z004,500,ACTIVO,2024-06-19
C004548,Z004,300, activo ,2025-12-21
C004549,Z004,100,ACTIVO,2026-01-04
C004550,Z004,600,ACTIVO,2024-04-25
C004551,Z005,100, activo ,2024-04-23
C004552,Z005,300,ACTIVO,2024-09-27
C004553,Z005,300,ACTIVO,2025-02-21
C004554,Z005,200,ACTIVO,2025-02-16
C004555,Z005,200,ACTIVO,2025-09-20
C004556,Z005,100,ACTIVO,2025-09-27
C004557,Z005,200,ACTIVO,2025-11-15
C004558,Z005,200, activo ,2025-09-24
C004559,Z005,300, activo ,2024-09-05
C004560,Z005,100,SUSPENDIDO,2025-10-06
C004561,Z005,300,ACTIVO,2025-11-12
C004562,Z005,100,Activo,2024-05-28
C004563,Z005,200,Activo,2025-05-26
C004564,Z005,200,ACTIVO,2024-12-01
C004565,Z005,100,ACTIVO,2024-02-19
C004566,Z005,300, activo ,2026-01-07
C004567,Z005,300,Activo,2025-07-20
C004568,Z005,500, activo ,2025-04-03
C004569,Z005,300,ACTIVO,2025-05-01
C004570,Z005,100,ACTIVO,2025-08-08
C004571,Z005,300, activo ,2026-04-17
C004572,Z005,100, activo ,2024-05-22
C004573,Z005,100,ACTIVO,2025-03-16
C004574,Z005,500,ACTIVO,2025-10-10
C004575,Z005,200,ACTIVO,2025-01-22
C004576,Z005,300, activo ,2024-08-02
C004577,Z005,200,ACTIVO,2025-06-11
C004578,Z005,100,ACTIVO,2024-08-29
C004579,Z005,100, activo ,2026-02-10
C004580,Z005,300,ACTIVO,2024-08-18
C004581,Z005,500,SUSPENDIDO,2025-12-02
C004582,Z005,100,Activo,2024-11-26
C004583,Z005,100,ACTIVO,2025-06-08
C004584,Z005,500,ACTIVO,2024-02-17
C004585,Z005,200,ACTIVO,2026-02-24
C004586,Z005,200, activo ,2025-08-10
C004587,Z005,300,ACTIVO,2025-11-20
C004588,Z005,500,Activo,2024-11-18
C004589,Z005,200,ACTIVO,2025-12-28
C004590,Z005,100,ACTIVO,2024-02-04
C004591,Z005,100,ACTIVO,2026-05-24
C004592,Z005,500, activo ,2026-02-10
C004593,Z005,300,Activo,2024-12-09
C004594,Z005,300,ACTIVO,2024-04-21
C004595,Z005,200,SUSPENDIDO,2026-06-11
C004596,Z005,100,Activo,2026-02-22
C004597,Z005,100,ACTIVO,2025-11-29
C004598,Z005,100,Activo,2024-01-26
C004599,Z005,200,ACTIVO,2025-02-28
C004600,Z005,200,ACTIVO,2026-06-08
C004601,Z005,200,ACTIVO,2026-06-16
C004602,Z005,300, activo ,2025-02-27
C004603,Z005,200,ACTIVO,2025-03-18
C004604,Z005,500,ACTIVO,2024-01-04
C004605,Z005,200,SUSPENDIDO,2026-04-11
C004606,Z005,100,ACTIVO,2025-06-09
C004607,Z005,200,SUSPENDIDO,2025-06-17
C004608,Z005,100,ACTIVO,2025-01-22
C004609,Z005,200,ACTIVO,2026-05-28
C004610,Z005,100, activo ,2026-02-13
C004611,Z005,500,ACTIVO,2024-07-26
C004612,Z005,300,Activo,2025-10-13
C004613,Z005,300,ACTIVO,2024-07-07
C004614,Z005,300,ACTIVO,2024-02-23
C004615,Z005,200,ACTIVO,2024-11-17
C004616,Z005,300, activo ,2024-05-27
C004617,Z005,500,ACTIVO,2024-10-28
C004618,Z005,500,ACTIVO,2025-01-20
