solicitud_id,month,riesgo_estimado,fraude_real,prioridad_mes,cupo_mes,revisar
949162,7,0.004014797625199737,0,28357,4843,False
919739,7,0.0040139571922270054,0,28358,4843,False
954480,7,0.004013793968592784,0,28359,4843,False
992985,7,0.004013645368411073,0,28360,4843,False
917115,7,0.004013562673939483,0,28361,4843,False
985286,7,0.004012730294741112,0,28362,4843,False
974674,7,0.004012539176774024,0,28363,4843,False
947711,7,0.00401240922575307,0,28364,4843,False
912702,7,0.004012258940042083,0,28365,4843,False
937367,7,0.0040121629599432765,0,28366,4843,False
925484,7,0.004011997207433051,0,28367,4843,False
951298,7,0.004011918156051859,0,28368,4843,False
927380,7,0.004011809602272029,0,28369,4843,False
968418,7,0.004011704780979453,0,28370,4843,False
966570,7,0.004011339585105879,0,28371,4843,False
957885,7,0.004010923393594488,0,28372,4843,False
909375,7,0.004010657390103185,0,28373,4843,False
906061,7,0.004010644817126343,0,28374,4843,False
985283,7,0.0040106398072909406,0,28375,4843,False
942846,7,0.0040104135691912835,0,28376,4843,False
975455,7,0.004010412584149543,0,28377,4843,False
966421,7,0.004010248184676714,0,28378,4843,False
931002,7,0.004009959646372193,0,28379,4843,False
942007,7,0.004009284155640776,0,28380,4843,False
971610,7,0.00400901530100085,0,28381,4843,False
931201,7,0.004008829260978154,0,28382,4843,False
974330,7,0.004008678975963705,0,28383,4843,False
990846,7,0.00400821551194805,0,28384,4843,False
909440,7,0.004008078902524416,0,28385,4843,False
934698,7,0.004007584422909214,0,28386,4843,False
971615,7,0.004006794923236938,0,28387,4843,False
913523,7,0.004006410611951863,0,28388,4843,False
917077,7,0.00400634306852375,0,28389,4843,False
952414,7,0.004006300605831898,0,28390,4843,False
978545,7,0.004005856506200861,0,28391,4843,False
913268,7,0.004005714348663615,0,28392,4843,False
925102,7,0.004005377926856615,0,28393,4843,False
957312,7,0.00400533401403191,0,28394,4843,False
986401,7,0.004004937421922929,0,28395,4843,False
975941,7,0.004004900943113903,0,28396,4843,False
930093,7,0.004004271140641622,0,28397,4843,False
903215,7,0.004004259767679466,0,28398,4843,False
924798,7,0.004003959543398866,0,28399,4843,False
933237,7,0.004003789736746571,0,28400,4843,False
926321,7,0.00400370183797905,0,28401,4843,False
984493,7,0.004003493211129785,0,28402,4843,False
964168,7,0.004003145174760173,0,28403,4843,False
983904,7,0.0040029222810783706,0,28404,4843,False
918035,7,0.004002851138835293,0,28405,4843,False
970502,7,0.004002813827557203,0,28406,4843,False
961216,7,0.004002577080303587,0,28407,4843,False
916333,7,0.004002552480513231,0,28408,4843,False
906381,7,0.00400214187196211,0,28409,4843,False
959786,7,0.004002131847916794,0,28410,4843,False
932672,7,0.004002022137215889,0,28411,4843,False
945098,7,0.004001993897901152,0,28412,4843,False
932920,7,0.00400180620643172,0,28413,4843,False
935232,7,0.004001801754339072,0,28414,4843,False
998257,7,0.004001754688270008,0,28415,4843,False
968252,7,0.004001423091951336,0,28416,4843,False
956345,7,0.004001203047478383,0,28417,4843,False
987575,7,0.004001059620984788,0,28418,4843,False
973722,7,0.004000859918581653,0,28419,4843,False
914000,7,0.004000681248926348,0,28420,4843,False
924973,7,0.004000345773191356,0,28421,4843,False
929207,7,0.003999763112446293,0,28422,4843,False
992389,7,0.003999459087166986,0,28423,4843,False
937691,7,0.003999266297527956,0,28424,4843,False
941175,7,0.003999113348506282,0,28425,4843,False
926203,7,0.003999002988917034,0,28426,4843,False
969698,7,0.0039986828985374995,0,28427,4843,False
951784,7,0.003998315121610721,0,28428,4843,False
910757,7,0.003998303130180934,0,28429,4843,False
964547,7,0.003997990930514751,0,28430,4843,False
996278,7,0.003997867582366718,0,28431,4843,False
980243,7,0.0039976711488251045,0,28432,4843,False
955612,7,0.003997582568348976,0,28433,4843,False
936406,7,0.003997513878846189,0,28434,4843,False
949761,7,0.00399732688083834,0,28435,4843,False
933628,7,0.003997146052408252,0,28436,4843,False
918449,7,0.003996590046297017,0,28437,4843,False
978887,7,0.003996477903444661,0,28438,4843,False
971342,7,0.003996009357883685,0,28439,4843,False
974194,7,0.003995809385478266,0,28440,4843,False
911051,7,0.003995731469249452,0,28441,4843,False
995985,7,0.003995433906988267,0,28442,4843,False
912060,7,0.0039953955020822895,0,28443,4843,False
976810,7,0.003995296714781162,0,28444,4843,False
997987,7,0.003994985022789041,0,28445,4843,False
953396,7,0.003994845411063267,0,28446,4843,False
958713,7,0.003994714741729013,0,28447,4843,False
912442,7,0.0039946610656242,0,28448,4843,False
957295,7,0.003994345300183831,0,28449,4843,False
905784,7,0.003994095464623456,0,28450,4843,False
999496,7,0.003993751568378056,0,28451,4843,False
926388,7,0.0039937347535240015,0,28452,4843,False
981909,7,0.003993672209702556,0,28453,4843,False
938585,7,0.003993485318760123,0,28454,4843,False
995392,7,0.003993373864649769,0,28455,4843,False
949793,7,0.003993324960155169,0,28456,4843,False
918786,7,0.003993306521761778,0,28457,4843,False
906815,7,0.003993208177679801,0,28458,4843,False
912731,7,0.00399315315423532,0,28459,4843,False
995603,7,0.003993073409131953,0,28460,4843,False
981689,7,0.003993067711369517,0,28461,4843,False
938065,7,0.003992832262734321,0,28462,4843,False
969348,7,0.003992565906163854,0,28463,4843,False
911767,7,0.003992543412721064,0,28464,4843,False
995599,7,0.003992192700631944,0,28465,4843,False
964000,7,0.003991992158552898,0,28466,4843,False
979209,7,0.0039917308774093,0,28467,4843,False
905541,7,0.003991494424310008,0,28468,4843,False
977912,7,0.0039914679777533265,0,28469,4843,False
997010,7,0.003990974862276496,0,28470,4843,False
935562,7,0.003990723220731887,0,28471,4843,False
929506,7,0.003990639009178126,0,28472,4843,False
978620,7,0.003990140676110846,0,28473,4843,False
954405,7,0.003990040214773802,0,28474,4843,False
989796,7,0.0039897751639815775,0,28475,4843,False
949477,7,0.003989765694175267,0,28476,4843,False
988482,7,0.003989740054974981,0,28477,4843,False
945985,7,0.003989712640943431,0,28478,4843,False
968100,7,0.003989527562994948,0,28479,4843,False
939307,7,0.00398907732856016,0,28480,4843,False
944501,7,0.003988660236854676,0,28481,4843,False
966642,7,0.003988638307452282,0,28482,4843,False
946250,7,0.003988556737800055,0,28483,4843,False
911922,7,0.00398844053655972,0,28484,4843,False
931714,7,0.0039882190388300055,0,28485,4843,False
944413,7,0.003988029008934531,0,28486,4843,False
936348,7,0.003987861817985231,0,28487,4843,False
922495,7,0.003987792279241702,0,28488,4843,False
963374,7,0.00398769017602881,0,28489,4843,False
935753,7,0.003987675006046283,0,28490,4843,False
931247,7,0.003987586237268187,0,28491,4843,False
952784,7,0.0039868361871794105,0,28492,4843,False
935321,7,0.0039868024186355275,0,28493,4843,False
945817,7,0.003986659081245019,0,28494,4843,False
975621,7,0.003986525517998191,0,28495,4843,False
956364,7,0.003986481250142855,1,28496,4843,False
913501,7,0.003986366998523204,0,28497,4843,False
913078,7,0.003986344041968135,0,28498,4843,False
904444,7,0.003986261665984294,0,28499,4843,False
927439,7,0.003986241342728391,0,28500,4843,False
952094,7,0.003985804228007241,0,28501,4843,False
952562,7,0.003985737079626153,0,28502,4843,False
915571,7,0.003985517008211078,0,28503,4843,False
990803,7,0.003985439886274984,0,28504,4843,False
974906,7,0.003985293145361008,0,28505,4843,False
926086,7,0.003984860349643529,0,28506,4843,False
948832,7,0.003984538351462313,0,28507,4843,False
973698,7,0.003984193428377835,0,28508,4843,False
979010,7,0.003984176452437232,0,28509,4843,False
978766,7,0.003983569995287579,0,28510,4843,False
962111,7,0.003983264988163143,0,28511,4843,False
983489,7,0.003983006565157857,0,28512,4843,False
926674,7,0.003982479458995481,0,28513,4843,False
934299,7,0.0039821833449958394,0,28514,4843,False
935079,7,0.003982077233077962,0,28515,4843,False
973478,7,0.003981993326020032,0,28516,4843,False
964090,7,0.003981857030429272,0,28517,4843,False
971286,7,0.003981454822503026,0,28518,4843,False
979993,7,0.003981444268948533,0,28519,4843,False
929860,7,0.003981171060344009,0,28520,4843,False
922645,7,0.0039810352891942605,0,28521,4843,False
950475,7,0.0039809013070445974,0,28522,4843,False
940231,7,0.003980820453111491,0,28523,4843,False
989316,7,0.003980624379678271,0,28524,4843,False
934853,7,0.003980366494154087,0,28525,4843,False
992485,7,0.0039803104867192525,0,28526,4843,False
925742,7,0.003980284589309618,0,28527,4843,False
979573,7,0.0039802105595761455,0,28528,4843,False
999049,7,0.0039797903747115,0,28529,4843,False
915522,7,0.003979757700025525,0,28530,4843,False
909726,7,0.003979446727883047,0,28531,4843,False
983938,7,0.0039791201174681,0,28532,4843,False
923196,7,0.003978959264169391,0,28533,4843,False
905663,7,0.003978903321062416,0,28534,4843,False
974305,7,0.003978874143519196,0,28535,4843,False
939293,7,0.003978799203412404,0,28536,4843,False
949074,7,0.003978731934905675,0,28537,4843,False
968840,7,0.003978685972891448,0,28538,4843,False
974537,7,0.003978647571748998,0,28539,4843,False
944085,7,0.003978224589409967,0,28540,4843,False
941070,7,0.003977960165861935,0,28541,4843,False
940030,7,0.003977950154436295,0,28542,4843,False
933483,7,0.0039778477363075415,0,28543,4843,False
911799,7,0.003977500134690673,0,28544,4843,False
968806,7,0.0039773261306858135,0,28545,4843,False
962412,7,0.003976937005590568,0,28546,4843,False
952600,7,0.003976626279368353,0,28547,4843,False
914695,7,0.003976456108576589,0,28548,4843,False
945562,7,0.0039758944513326065,0,28549,4843,False
904629,7,0.003975871133745756,0,28550,4843,False
985491,7,0.003974959336760908,0,28551,4843,False
995730,7,0.003974959178231291,0,28552,4843,False
938220,7,0.00397446575325438,0,28553,4843,False
940086,7,0.003974127443442215,0,28554,4843,False
920456,7,0.0039740347171123005,0,28555,4843,False
998088,7,0.003974018046140772,0,28556,4843,False
915030,7,0.003973996643708168,0,28557,4843,False
940907,7,0.003973876651430179,0,28558,4843,False
934857,7,0.003973866176087016,0,28559,4843,False
966075,7,0.003973718704203439,0,28560,4843,False
935130,7,0.003973639752564636,0,28561,4843,False
990721,7,0.003973121665328654,0,28562,4843,False
938781,7,0.003973073610938759,0,28563,4843,False
915044,7,0.003972952064211573,0,28564,4843,False
955768,7,0.003972587419806861,0,28565,4843,False
998595,7,0.003972584181307497,0,28566,4843,False
905059,7,0.003972259256627325,0,28567,4843,False
909257,7,0.003972134003193532,0,28568,4843,False
932070,7,0.003972036338917925,0,28569,4843,False
925745,7,0.003971924427257668,0,28570,4843,False
987393,7,0.003971739935881411,0,28571,4843,False
947906,7,0.003971695601554133,0,28572,4843,False
988047,7,0.003971524930281753,0,28573,4843,False
975731,7,0.003971076528788191,0,28574,4843,False
925774,7,0.003970814077149093,0,28575,4843,False
977171,7,0.00397079894659138,0,28576,4843,False
955333,7,0.0039706039528953525,0,28577,4843,False
948199,7,0.003970601211522004,0,28578,4843,False
913220,7,0.003970168722155819,0,28579,4843,False
914139,7,0.003970086340891865,0,28580,4843,False
916483,7,0.0039700092365169025,0,28581,4843,False
929435,7,0.003969981732379382,0,28582,4843,False
972734,7,0.003969962726366838,0,28583,4843,False
925477,7,0.003969825551010894,0,28584,4843,False
960491,7,0.003969728930136897,0,28585,4843,False
929035,7,0.003969655377584191,0,28586,4843,False
990606,7,0.00396901044353622,0,28587,4843,False
944044,7,0.003968806046690372,0,28588,4843,False
920588,7,0.003968625903467161,0,28589,4843,False
999894,7,0.003968560815783447,0,28590,4843,False
999294,7,0.003968017784091959,0,28591,4843,False
991965,7,0.0039678399355391695,0,28592,4843,False
903533,7,0.00396753488242386,0,28593,4843,False
989754,7,0.003967192368529728,0,28594,4843,False
919375,7,0.003967049621909588,0,28595,4843,False
924161,7,0.003966871882876413,0,28596,4843,False
966290,7,0.003966826359507506,0,28597,4843,False
921162,7,0.003966781395740657,0,28598,4843,False
918830,7,0.003966652062773047,0,28599,4843,False
990964,7,0.003966604192997302,0,28600,4843,False
935981,7,0.003966429170523818,0,28601,4843,False
915694,7,0.003966361065899866,0,28602,4843,False
978863,7,0.0039660840855300005,0,28603,4843,False
998827,7,0.003965950571822805,0,28604,4843,False
973146,7,0.003965947115877631,0,28605,4843,False
925717,7,0.0039659360827089445,0,28606,4843,False
997422,7,0.003965804698637356,0,28607,4843,False
917352,7,0.003965421236395572,0,28608,4843,False
928934,7,0.00396538343794274,0,28609,4843,False
955741,7,0.003965360516993471,0,28610,4843,False
921580,7,0.0039651081038423715,0,28611,4843,False
921145,7,0.0039650864905762554,0,28612,4843,False
909853,7,0.00396489584661046,0,28613,4843,False
997765,7,0.003964756426658874,0,28614,4843,False
988390,7,0.003964644716626066,0,28615,4843,False
966564,7,0.003964630617159447,0,28616,4843,False
921209,7,0.003963953709021485,0,28617,4843,False
977716,7,0.003963469759389581,0,28618,4843,False
934647,7,0.003963316252421896,0,28619,4843,False
959062,7,0.003963020748924592,0,28620,4843,False
914995,7,0.003962633560640516,0,28621,4843,False
919557,7,0.003962239448905668,0,28622,4843,False
966555,7,0.003962176753606543,0,28623,4843,False
941777,7,0.003961490506272809,0,28624,4843,False
938865,7,0.003961424356453455,0,28625,4843,False
961890,7,0.003961299959387525,0,28626,4843,False
930885,7,0.003961213236967553,0,28627,4843,False
928754,7,0.0039608294566348115,0,28628,4843,False
999530,7,0.00396073340351397,0,28629,4843,False
916988,7,0.0039607284777518036,0,28630,4843,False
944071,7,0.003960722450418843,0,28631,4843,False
944880,7,0.0039602614567270005,0,28632,4843,False
916968,7,0.00396017595982069,0,28633,4843,False
928835,7,0.0039601610163882,0,28634,4843,False
955434,7,0.003959713606800946,0,28635,4843,False
995187,7,0.003959694335162101,0,28636,4843,False
918584,7,0.003959553853319379,0,28637,4843,False
969684,7,0.00395868240820992,0,28638,4843,False
965852,7,0.003958123541551821,0,28639,4843,False
936133,7,0.003958080201214475,0,28640,4843,False
986747,7,0.0039580322275231785,0,28641,4843,False
992472,7,0.003956846867724257,0,28642,4843,False
924409,7,0.003956843524696119,0,28643,4843,False
917325,7,0.0039568170478695795,0,28644,4843,False
958984,7,0.003956815228419045,0,28645,4843,False
916368,7,0.003956697490177338,0,28646,4843,False
966866,7,0.003956677352486594,0,28647,4843,False
937152,7,0.003956617588346021,0,28648,4843,False
915566,7,0.003956231395346725,0,28649,4843,False
956502,7,0.00395593577912902,0,28650,4843,False
943172,7,0.003955810362252279,0,28651,4843,False
968685,7,0.003955772412022011,0,28652,4843,False
924840,7,0.003955405457190602,0,28653,4843,False
919114,7,0.00395526719115556,0,28654,4843,False
926132,7,0.00395496124109253,0,28655,4843,False
981820,7,0.003954959109853554,0,28656,4843,False
914044,7,0.003954830764590518,0,28657,4843,False
987801,7,0.00395454965113447,0,28658,4843,False
919772,7,0.003954513399665141,0,28659,4843,False
936825,7,0.003954465705654983,0,28660,4843,False
911165,7,0.003954159174587007,0,28661,4843,False
957611,7,0.003953943499915678,0,28662,4843,False
922061,7,0.003953927893972329,0,28663,4843,False
909255,7,0.003953566850930303,0,28664,4843,False
960187,7,0.003953456567082148,0,28665,4843,False
997834,7,0.003953339495248413,0,28666,4843,False
930516,7,0.003953128071503593,0,28667,4843,False
907567,7,0.003952995249970035,0,28668,4843,False
968637,7,0.003952288708434632,0,28669,4843,False
941483,7,0.003951849032436907,0,28670,4843,False
965823,7,0.003951486403642551,0,28671,4843,False
971495,7,0.003951254712826679,0,28672,4843,False
938205,7,0.00395112747638129,0,28673,4843,False
929306,7,0.003950976787760486,0,28674,4843,False
927917,7,0.003950836761198887,0,28675,4843,False
949021,7,0.003950586419901758,0,28676,4843,False
996274,7,0.003950532074696967,0,28677,4843,False
987646,7,0.003949910584900262,0,28678,4843,False
938548,7,0.00394952862030228,0,28679,4843,False
914521,7,0.003949338207155069,0,28680,4843,False
985765,7,0.003949231793474675,0,28681,4843,False
990676,7,0.003949205749622036,0,28682,4843,False
907618,7,0.0039491356723202345,0,28683,4843,False
906423,7,0.00394907169478093,0,28684,4843,False
989952,7,0.003948398965252288,0,28685,4843,False
926852,7,0.0039482417257207985,0,28686,4843,False
974220,7,0.003948137512703751,0,28687,4843,False
903644,7,0.00394811194238249,0,28688,4843,False
994960,7,0.003947959418054953,0,28689,4843,False
916806,7,0.0039479379050178925,0,28690,4843,False
976566,7,0.003947935293763806,0,28691,4843,False
915950,7,0.0039478983086146694,0,28692,4843,False
961271,7,0.003947883655859257,0,28693,4843,False
944223,7,0.003947862082541223,0,28694,4843,False
948672,7,0.003947651106478865,0,28695,4843,False
970721,7,0.003947431869045612,0,28696,4843,False
909409,7,0.003946992904184216,0,28697,4843,False
914686,7,0.00394692756779002,0,28698,4843,False
961042,7,0.003946777956591724,0,28699,4843,False
997008,7,0.003945967526870059,0,28700,4843,False
982717,7,0.003945792557170782,0,28701,4843,False
955794,7,0.003945769572761632,0,28702,4843,False
954362,7,0.003945299125640741,0,28703,4843,False
955938,7,0.003945290486708002,0,28704,4843,False
936006,7,0.0039452479263305295,0,28705,4843,False
999573,7,0.0039448900136773565,0,28706,4843,False
903864,7,0.00394468979005383,0,28707,4843,False
911292,7,0.003944527748002517,0,28708,4843,False
962022,7,0.003944107632162605,0,28709,4843,False
933886,7,0.003944014232374424,0,28710,4843,False
983255,7,0.003943863044611677,0,28711,4843,False
975665,7,0.003942827230321794,0,28712,4843,False
948650,7,0.003942809652873657,0,28713,4843,False
921412,7,0.003942654773999419,0,28714,4843,False
908749,7,0.00394259744381477,0,28715,4843,False
918186,7,0.003941878022535781,0,28716,4843,False
999289,7,0.003941585246164926,0,28717,4843,False
941161,7,0.003941276266750274,0,28718,4843,False
971086,7,0.00394051213520656,0,28719,4843,False
967662,7,0.0039401277478484445,0,28720,4843,False
924024,7,0.003940072795678123,0,28721,4843,False
970113,7,0.0039399031305436165,0,28722,4843,False
968838,7,0.003939806491281931,0,28723,4843,False
931088,7,0.0039397135281219525,0,28724,4843,False
952826,7,0.003939619037058006,0,28725,4843,False
962200,7,0.003939605518878998,0,28726,4843,False
945413,7,0.00393949097099043,0,28727,4843,False
981578,7,0.00393947948070605,0,28728,4843,False
943258,7,0.003938863244003812,0,28729,4843,False
968625,7,0.003938847991432097,0,28730,4843,False
956065,7,0.003938790965411833,0,28731,4843,False
971759,7,0.003938788321780499,0,28732,4843,False
916833,7,0.00393853576457644,0,28733,4843,False
917175,7,0.0039381616613662525,0,28734,4843,False
906730,7,0.003938038151116996,0,28735,4843,False
972897,7,0.003937911826761814,0,28736,4843,False
922078,7,0.003937818188498031,0,28737,4843,False
999497,7,0.003937640960330372,0,28738,4843,False
970604,7,0.003937577297832562,0,28739,4843,False
993932,7,0.003937380882823627,0,28740,4843,False
911660,7,0.0039371572536285255,0,28741,4843,False
947932,7,0.003936836599554218,0,28742,4843,False
911357,7,0.0039367360192208226,0,28743,4843,False
955122,7,0.003936571238227426,0,28744,4843,False
989662,7,0.003936525844519107,0,28745,4843,False
981220,7,0.003936458542402054,0,28746,4843,False
937381,7,0.0039364353300594,0,28747,4843,False
996412,7,0.003936420622953663,0,28748,4843,False
952090,7,0.003936418651502179,0,28749,4843,False
995259,7,0.003936198855071595,0,28750,4843,False
903713,7,0.0039355030840743,0,28751,4843,False
960256,7,0.003935489541073288,0,28752,4843,False
963724,7,0.003935419890071847,0,28753,4843,False
939946,7,0.003935300819932906,0,28754,4843,False
992918,7,0.00393526044376727,0,28755,4843,False
976916,7,0.003934900734952158,0,28756,4843,False
996366,7,0.0039347332578982186,0,28757,4843,False
967047,7,0.003934093315668626,0,28758,4843,False
942031,7,0.003933967522887315,0,28759,4843,False
908379,7,0.00393374168783992,0,28760,4843,False
911648,7,0.0039333658674770835,0,28761,4843,False
945707,7,0.003933309037594692,0,28762,4843,False
936432,7,0.0039333003696948015,0,28763,4843,False
971482,7,0.003933166587515685,0,28764,4843,False
973375,7,0.003932904759916852,0,28765,4843,False
979373,7,0.003932841067309933,0,28766,4843,False
912202,7,0.003932708515538154,0,28767,4843,False
957612,7,0.003932527396203618,0,28768,4843,False
960549,7,0.0039316677377100396,0,28769,4843,False
909772,7,0.003931645988577559,0,28770,4843,False
922849,7,0.003931401201575373,0,28771,4843,False
991186,7,0.003931042032841706,0,28772,4843,False
924106,7,0.003930881343069199,0,28773,4843,False
935136,7,0.0039305786915886315,0,28774,4843,False
984344,7,0.003930474879396952,0,28775,4843,False
962584,7,0.003930017183691803,0,28776,4843,False
926302,7,0.003929792305736676,0,28777,4843,False
970474,7,0.003929599325215919,0,28778,4843,False
960982,7,0.003929396242645956,0,28779,4843,False
987167,7,0.003929373190837294,0,28780,4843,False
997317,7,0.00392914797239029,0,28781,4843,False
987070,7,0.003928059000327664,0,28782,4843,False
926863,7,0.00392805101140389,0,28783,4843,False
903642,7,0.003928043753030891,0,28784,4843,False
996316,7,0.003928005841993974,0,28785,4843,False
988181,7,0.003927806331279072,0,28786,4843,False
972560,7,0.003927671345956169,0,28787,4843,False
986929,7,0.003927552230339596,0,28788,4843,False
928135,7,0.003927378503860635,0,28789,4843,False
945856,7,0.00392733726716466,0,28790,4843,False
908057,7,0.003927310259358191,0,28791,4843,False
946844,7,0.003927264244092742,0,28792,4843,False
930410,7,0.003927155809691677,0,28793,4843,False
919066,7,0.003926999087556359,0,28794,4843,False
965421,7,0.003926584048825297,0,28795,4843,False
948915,7,0.003926416534903199,0,28796,4843,False
923858,7,0.003926344703332057,0,28797,4843,False
975366,7,0.003926333566820005,0,28798,4843,False
970162,7,0.003926264144737499,0,28799,4843,False
929812,7,0.0039259773388401675,0,28800,4843,False
981023,7,0.003925633467670681,0,28801,4843,False
905887,7,0.00392562136747169,0,28802,4843,False
904814,7,0.003925591830205382,0,28803,4843,False
927244,7,0.003925428979238374,0,28804,4843,False
987939,7,0.003925427142724704,0,28805,4843,False
930778,7,0.00392526956807291,0,28806,4843,False
928787,7,0.003924955088945226,0,28807,4843,False
944394,7,0.003924897663118717,0,28808,4843,False
983584,7,0.003924666921849732,0,28809,4843,False
904367,7,0.0039244860968181685,0,28810,4843,False
985522,7,0.0039240767739230405,0,28811,4843,False
933996,7,0.003923397118106615,0,28812,4843,False
912969,7,0.003923333741733296,0,28813,4843,False
938439,7,0.0039232348218756095,0,28814,4843,False
997178,7,0.0039231013017974525,0,28815,4843,False
979462,7,0.003923080197250381,0,28816,4843,False
962620,7,0.003923019105909323,0,28817,4843,False
961129,7,0.003922833333913514,0,28818,4843,False
981620,7,0.0039227046625945035,0,28819,4843,False
954071,7,0.0039224597772988465,0,28820,4843,False
954660,7,0.003922322234338461,0,28821,4843,False
911837,7,0.003922132830170992,0,28822,4843,False
936081,7,0.003921545892213923,0,28823,4843,False
905616,7,0.003921474962051065,0,28824,4843,False
922493,7,0.0039210713755756,0,28825,4843,False
906057,7,0.003920918850507308,0,28826,4843,False
997056,7,0.003920723089250137,0,28827,4843,False
951893,7,0.003920580364006721,0,28828,4843,False
970200,7,0.003920516842475027,0,28829,4843,False
937799,7,0.003920301690643878,0,28830,4843,False
973740,7,0.003919936240207404,0,28831,4843,False
971227,7,0.00391986886298532,0,28832,4843,False
996539,7,0.003919864953854513,0,28833,4843,False
998221,7,0.003919654502252132,0,28834,4843,False
980701,7,0.0039196139114795366,0,28835,4843,False
941468,7,0.003919276457862094,0,28836,4843,False
989885,7,0.003919113644144694,0,28837,4843,False
998517,7,0.003919084761079622,0,28838,4843,False
966115,7,0.003919035575166059,0,28839,4843,False
999965,7,0.003918958346283919,0,28840,4843,False
943105,7,0.003918901815756652,0,28841,4843,False
928087,7,0.003918774157032716,0,28842,4843,False
973639,7,0.003918595390249999,0,28843,4843,False
941385,7,0.003918580225334548,0,28844,4843,False
932842,7,0.003918014636202449,0,28845,4843,False
981332,7,0.003917680696642035,0,28846,4843,False
953560,7,0.003917102088078684,0,28847,4843,False
997128,7,0.00391706854909712,0,28848,4843,False
940465,7,0.003916790543852686,0,28849,4843,False
972901,7,0.003916076867756976,0,28850,4843,False
945692,7,0.003915906195652296,0,28851,4843,False
990119,7,0.003915903325676586,0,28852,4843,False
955459,7,0.003915825195099651,0,28853,4843,False
967320,7,0.003915412415254739,0,28854,4843,False
904505,7,0.003915269349658089,1,28855,4843,False
941850,7,0.003915105937589709,0,28856,4843,False
982581,7,0.003914574709200636,0,28857,4843,False
907805,7,0.003914095088643015,0,28858,4843,False
945961,7,0.003913566764595208,0,28859,4843,False
958919,7,0.003913488843926371,0,28860,4843,False
920999,7,0.00391330201646081,0,28861,4843,False
961806,7,0.003913270950045799,0,28862,4843,False
906765,7,0.00391282745609132,0,28863,4843,False
956560,7,0.003912681174924374,0,28864,4843,False
920976,7,0.003912583396439505,0,28865,4843,False
972916,7,0.003912357582220031,0,28866,4843,False
989786,7,0.00391229002487747,0,28867,4843,False
991262,7,0.003912234922626391,0,28868,4843,False
927976,7,0.003912221997957585,0,28869,4843,False
933563,7,0.003912184486409083,0,28870,4843,False
985926,7,0.003911869836986812,0,28871,4843,False
911108,7,0.00391173646760646,0,28872,4843,False
958336,7,0.003911571482026204,0,28873,4843,False
961258,7,0.0039109399542911994,0,28874,4843,False
947420,7,0.003910915262807653,0,28875,4843,False
911281,7,0.003910821471026764,0,28876,4843,False
994668,7,0.003910425215840215,0,28877,4843,False
949829,7,0.00391014423788272,0,28878,4843,False
990536,7,0.0039101034069559575,0,28879,4843,False
923386,7,0.003909925811848904,0,28880,4843,False
959218,7,0.003909923314027422,0,28881,4843,False
923668,7,0.0039098831808340746,0,28882,4843,False
934211,7,0.003909753911815015,0,28883,4843,False
962756,7,0.003909591397344407,0,28884,4843,False
994136,7,0.003909330944345214,0,28885,4843,False
953460,7,0.003909252387129085,0,28886,4843,False
983936,7,0.0039090044234438995,0,28887,4843,False
907755,7,0.003908941905478069,0,28888,4843,False
910824,7,0.003908191073998118,0,28889,4843,False
953627,7,0.00390806939700571,0,28890,4843,False
927283,7,0.003907946558031295,0,28891,4843,False
942572,7,0.003907734573602063,0,28892,4843,False
914052,7,0.003907437593940894,0,28893,4843,False
965554,7,0.003906939280650522,0,28894,4843,False
977252,7,0.003906729626233748,0,28895,4843,False
906210,7,0.003906661108422832,0,28896,4843,False
928268,7,0.003906634727422119,0,28897,4843,False
948557,7,0.003906417807663953,0,28898,4843,False
937309,7,0.0039060816756067134,0,28899,4843,False
968034,7,0.003905989722368957,0,28900,4843,False
914340,7,0.0039058466341058097,0,28901,4843,False
958261,7,0.00390550861896263,0,28902,4843,False
942953,7,0.0039054896131494963,1,28903,4843,False
903469,7,0.0039052861140529945,0,28904,4843,False
990352,7,0.003905276676882375,0,28905,4843,False
977238,7,0.0039051501647204574,0,28906,4843,False
903185,7,0.003904887595593974,0,28907,4843,False
989817,7,0.0039048841482268422,0,28908,4843,False
906802,7,0.0039045312661894803,0,28909,4843,False
912602,7,0.0039045122393553755,0,28910,4843,False
915424,7,0.003904001340748622,0,28911,4843,False
986051,7,0.003903828047153433,0,28912,4843,False
940047,7,0.0039037029130930176,0,28913,4843,False
996222,7,0.0039031164263388838,0,28914,4843,False
932230,7,0.0039031068254121275,0,28915,4843,False
973143,7,0.0039030943425602187,0,28916,4843,False
945252,7,0.00390287460530636,0,28917,4843,False
911410,7,0.0039025855624401514,0,28918,4843,False
999630,7,0.0039025136554303374,0,28919,4843,False
954094,7,0.003902216248761961,0,28920,4843,False
958847,7,0.0039021969677872142,0,28921,4843,False
905697,7,0.0039019406876013075,0,28922,4843,False
970795,7,0.0039016892546907163,0,28923,4843,False
981995,7,0.0039016198732528874,0,28924,4843,False
982898,7,0.003901607409323704,1,28925,4843,False
980144,7,0.0039015941959784344,0,28926,4843,False
987438,7,0.0039014678327622537,0,28927,4843,False
918197,7,0.0039009874953324806,0,28928,4843,False
909363,7,0.0039009035209486074,0,28929,4843,False
913739,7,0.0039006087242782783,0,28930,4843,False
969415,7,0.00390040703760761,0,28931,4843,False
925683,7,0.003900406124124963,0,28932,4843,False
908648,7,0.003900247352445258,0,28933,4843,False
